host,pool,gaia_ruwe,gaia_nss,gaia_gmag,gaia_sep_arcsec,gaia_source,gaia_nss_flag,gaia_ruwe_high
TIC_2026029028,widesector,1.046,0.0,18.412504,69.18,6.368706561686778e+18,0.0,0.0
TIC_1112956829,widesector,4.674,0.0,18.75964,0.3,5.826063797758053e+18,0.0,1.0
TIC_381293626,widesector,0.977,0.0,13.251637,10.98,5.816466817904189e+18,0.0,0.0
TIC_300441785,widesector,1.072,0.0,9.340082,2.34,5.828045912305227e+18,0.0,0.0
TIC_423911734,widesector,0.855,0.0,6.147787,5.82,5.83371513174084e+18,0.0,0.0
TIC_396211656,widesector,1.01,0.0,6.664763,11.04,6.366911235294343e+18,0.0,0.0
TIC_396118466,widesector,,0.0,9.62463,57.3,6.42718498526132e+18,0.0,
TIC_464405850,widesector,1.069,0.0,4.724598,147.48000000000002,6.438274350302428e+18,0.0,0.0
TIC_1689447815,widesector,1.083,0.0,13.30034,45.12,6.631219021565078e+18,0.0,0.0
TIC_407885273,widesector,0.855,0.0,7.802753,21.299999999999997,6.415421379074598e+18,0.0,0.0
TIC_299612431,widesector,1.027,0.0,16.252705,3.54,5.822023577882976e+18,0.0,0.0
TIC_402705956,widesector,0.968,0.0,9.511818,10.260000000000002,5.830226553114615e+18,0.0,0.0
TIC_350172725,widesector,1.54,0.0,15.365353,24.779999999999998,5.828108481385346e+18,0.0,1.0
TIC_295376786,widesector,1.02,0.0,11.777563,21.54,6.431525857169175e+18,0.0,0.0
TIC_304341456,widesector,1.007,0.0,16.593176,8.76,6.436578216177078e+18,0.0,0.0
TIC_238831201,widesector,1.167,0.0,14.44512,101.94,6.391851457545655e+18,0.0,0.0
TIC_298281735,widesector,1.076,0.0,9.653503,9.780000000000001,5.822850307549697e+18,0.0,0.0
TIC_327595545,widesector,1.04,0.0,9.318142,25.2,6.396901858050028e+18,0.0,0.0
TIC_1113536772,widesector,1.037,0.0,20.320318,7.5,5.826501373348973e+18,0.0,0.0
TIC_1988647548,widesector,1.019,0.0,18.928152,120.0,6.431105152232671e+18,0.0,0.0
TIC_363592740,widesector,0.946,0.0,8.951529,10.74,5.81556449681408e+18,0.0,0.0
TIC_343681524,widesector,0.886,0.0,10.066197,12.6,5.829183769409235e+18,0.0,0.0
TIC_447557875,widesector,2.126,0.0,9.13693,3.7199999999999998,5.818330799348691e+18,0.0,1.0
TIC_35920267,widesector,0.953,0.0,10.25226,9.0,5.899718677289216e+18,0.0,0.0
TIC_401671176,widesector,2.301,3.0,9.548836,25.259999999999998,6.349977622354115e+18,1.0,1.0
TIC_1509222327,widesector,0.991,0.0,18.901152,15.96,5.809764499948484e+18,0.0,0.0
TIC_1988987895,widesector,0.973,0.0,18.124601,20.520000000000003,6.455065159870008e+18,0.0,0.0
TIC_341029467,widesector,1.363,0.0,5.806118,80.94,5.833110434699732e+18,0.0,0.0
TIC_1206002130,widesector,0.942,0.0,18.896683,71.75999999999999,5.807061835953572e+18,0.0,0.0
TIC_71379213,widesector,0.848,0.0,6.595675,4.56,5.882418549056707e+18,0.0,0.0
TIC_273365294,widesector,2.748,1.0,8.854592,14.879999999999999,6.357862323315933e+18,1.0,1.0
TIC_354944747,widesector,1.016,0.0,6.055703,72.84,6.354979403828027e+18,0.0,0.0
TIC_40709970,widesector,1.415,0.0,5.117611,8.7,5.886622703508749e+18,0.0,1.0
TIC_1922433415,widesector,1.013,0.0,16.815853,36.48,6.426888701236988e+18,0.0,0.0
TIC_1815961134,widesector,1.014,0.0,19.130146,65.46,6.431973766420679e+18,0.0,0.0
TIC_2054959106,widesector,0.954,0.0,18.417044,30.72,6.392378772154843e+18,0.0,0.0
TIC_343646670,widesector,0.95,0.0,17.666197,11.64,6.417712967465969e+18,0.0,0.0
TIC_1816317215,widesector,0.99,0.0,19.248144,7.38,6.438794896040484e+18,0.0,0.0
TIC_219285759,widesector,1.014,0.0,9.121572,12.66,6.455438688882794e+18,0.0,0.0
TIC_365893665,widesector,0.91,0.0,9.586477,7.68,6.629870779792931e+18,0.0,0.0
TIC_424829832,widesector,0.962,0.0,6.797484,9.0,5.833509346901841e+18,0.0,0.0
TIC_265467908,widesector,1.233,0.0,10.408931,39.6,6.403279953204896e+18,0.0,0.0
TIC_1208919518,widesector,1.232,0.0,18.54909,41.519999999999996,5.828804506585851e+18,0.0,0.0
TIC_299878316,widesector,1.246,0.0,9.635926,11.82,5.831434194850445e+18,0.0,0.0
TIC_234281396,widesector,1.055,0.0,13.846525,19.26,6.405440218674329e+18,0.0,0.0
TIC_276977013,widesector,1.001,0.0,10.068838,13.92,6.364110366862754e+18,0.0,0.0
TIC_325280344,widesector,1.115,0.0,9.659237,53.1,6.357918364049439e+18,0.0,0.0
TIC_1988815765,widesector,0.973,0.0,18.693804,16.44,6.449908381616019e+18,0.0,0.0
TIC_403237836,widesector,1.331,0.0,11.645735,103.56,6.39948144976743e+18,0.0,0.0
TIC_371837199,widesector,1.141,0.0,8.587842,16.380000000000003,6.425531109315979e+18,0.0,0.0
TIC_1688912454,widesector,1.025,0.0,18.905006,22.86,6.43655058664951e+18,0.0,0.0
TIC_464420341,widesector,0.856,0.0,5.659955,83.64,6.43823047291623e+18,0.0,0.0
TIC_1688336549,widesector,0.999,0.0,18.340092,19.02,6.414530293620361e+18,0.0,0.0
TIC_1688534307,widesector,1.03,0.0,16.497013,38.1,6.419652952654149e+18,0.0,0.0
TIC_317058444,widesector,0.983,0.0,15.661529,6.0,6.357884176109655e+18,0.0,0.0
TIC_300872489,widesector,1.049,0.0,9.071867,9.18,5.829515203445376e+18,0.0,0.0
TIC_270245472,widesector,2.984,1.0,8.877867,10.44,6.357138947744557e+18,1.0,1.0
TIC_372301002,widesector,0.976,0.0,9.117035,13.56,6.376565153544346e+18,0.0,0.0
TIC_265469420,widesector,1.406,2.0,11.712552,23.880000000000003,6.452313052201874e+18,1.0,1.0
TIC_1816080118,widesector,0.986,0.0,18.803236,12.719999999999999,6.434328439291085e+18,0.0,0.0
TIC_392758970,widesector,0.961,0.0,9.160794,37.74,6.356427151404543e+18,0.0,0.0
TIC_1140477485,widesector,0.991,0.0,18.778936,139.92,5.886545016136865e+18,0.0,0.0
TIC_2026303220,widesector,1.012,0.0,19.061707,21.119999999999997,6.398308614456942e+18,0.0,0.0
TIC_361966174,widesector,1.283,0.0,15.69439,19.92,5.807335167674489e+18,0.0,0.0
TIC_341362242,widesector,1.003,0.0,8.705115,10.86,6.451093006610421e+18,0.0,0.0
TIC_277125572,widesector,0.985,0.0,8.913082,16.740000000000002,6.364507737235642e+18,0.0,0.0
TIC_392762103,widesector,0.986,0.0,12.538835,34.68,6.358409811387275e+18,0.0,0.0
TIC_341311287,widesector,1.065,0.0,8.770226,8.16,6.452887169070473e+18,0.0,0.0
TIC_398447122,widesector,1.106,0.0,15.627008,4.74,6.36676152991427e+18,0.0,0.0
TIC_39276230,widesector,0.859,0.0,10.822775,32.22,5.880442722292728e+18,0.0,0.0
TIC_1311019215,widesector,0.975,0.0,18.450089,26.88,5.81485792315099e+18,0.0,0.0
TIC_2026150531,widesector,1.034,0.0,16.55203,25.38,6.383534579794616e+18,0.0,0.0
TIC_271579973,widesector,1.01,0.0,8.937582,13.02,6.36912908768568e+18,0.0,0.0
TIC_402885783,widesector,0.926,0.0,9.277947,6.9,5.830758029545248e+18,0.0,0.0
TIC_265285561,widesector,1.027,0.0,8.726555,39.36,6.422341808338643e+18,0.0,0.0
TIC_380829837,widesector,1.095,0.0,13.41795,29.099999999999998,5.911160057815053e+18,0.0,0.0
TIC_406242857,widesector,1.054,0.0,15.691049,40.74,6.410056415164346e+18,0.0,0.0
TIC_339401388,widesector,1.049,0.0,17.546488,21.48,6.428242298833181e+18,0.0,0.0
TIC_304663241,widesector,1.046,0.0,6.488236,24.18,5.814142484677609e+18,0.0,0.0
TIC_304482614,widesector,1.256,0.0,16.570816,17.759999999999998,5.913374577313544e+18,0.0,0.0
TIC_1815902326,widesector,1.031,0.0,18.974865,27.96,6.421276652153048e+18,0.0,0.0
TIC_411978510,widesector,1.191,0.0,9.083516,1.98,6.444784352490062e+18,0.0,0.0
TIC_1922731130,widesector,0.992,0.0,19.718975,9.06,6.442291862707764e+18,0.0,0.0
TIC_410416107,widesector,0.92,0.0,11.166645,43.44,6.40121558576393e+18,0.0,0.0
TIC_339276534,widesector,1.168,0.0,5.429614,70.38,6.42826422464493e+18,0.0,0.0
TIC_343165279,widesector,0.98,0.0,16.802118,18.84,5.822721321092534e+18,0.0,0.0
TIC_1205693844,widesector,1.031,0.0,19.202017,24.84,5.805599206307495e+18,0.0,0.0
TIC_350463976,widesector,1.973,1.0,9.462169,7.0200000000000005,5.828743896036127e+18,1.0,1.0
TIC_2026046338,widesector,0.977,0.0,19.027067,5.34,6.370577518160097e+18,0.0,0.0
TIC_303555469,widesector,0.949,0.0,12.798492,16.860000000000003,5.816634768301533e+18,0.0,0.0
TIC_1988646496,widesector,1.003,0.0,16.877676,19.740000000000002,6.4310843001693e+18,0.0,0.0
TIC_350462060,widesector,0.93,0.0,12.584435,23.46,5.828782928692607e+18,0.0,0.0
TIC_343720622,widesector,0.99,0.0,16.903788,6.84,6.414288675939511e+18,0.0,0.0
TIC_1116764594,widesector,1.096,0.0,18.7067,86.52,5.833433072578436e+18,0.0,0.0
TIC_447691425,widesector,0.93,0.0,12.518633,15.120000000000001,5.817716790825816e+18,0.0,0.0
TIC_343297686,widesector,1.017,0.0,17.45908,16.5,5.801303315593156e+18,0.0,0.0
TIC_361336345,widesector,1.723,0.0,9.991411,5.3999999999999995,5.819462329942682e+18,0.0,1.0
TIC_466679588,widesector,0.99,0.0,10.169771,17.279999999999998,6.42591601140388e+18,0.0,0.0
TIC_447263332,widesector,0.943,0.0,12.938713,17.459999999999997,5.816160913157778e+18,0.0,0.0
TIC_1689082443,widesector,1.008,0.0,20.185637,8.7,6.437697445997344e+18,0.0,0.0
TIC_1922402287,widesector,1.002,0.0,18.635902,20.28,6.423546250311246e+18,0.0,0.0
TIC_300432135,widesector,1.04,0.0,9.10322,12.719999999999999,5.829403774811221e+18,0.0,0.0
TIC_423240775,widesector,2.878,0.0,5.346105,16.860000000000003,6.416156024640965e+18,0.0,1.0
TIC_406319088,widesector,1.0,0.0,6.578788,52.08,6.402951336666827e+18,0.0,0.0
TIC_294292672,widesector,0.898,0.0,6.219423,45.96,5.812260326927668e+18,0.0,0.0
TIC_268750437,widesector,1.073,0.0,8.714841,38.7,6.419434871394567e+18,0.0,0.0
TIC_1816600800,widesector,0.998,0.0,19.173248,15.42,6.632313031342349e+18,0.0,0.0
TIC_374288012,widesector,0.94,0.0,8.672201,19.14,6.427277069359993e+18,0.0,0.0
TIC_277715787,widesector,0.95,0.0,8.114553,18.12,6.408736760693232e+18,0.0,0.0
TIC_42748763,widesector,0.884,0.0,8.991341,4.86,5.877079148753148e+18,0.0,0.0
TIC_305176519,widesector,2.484,1.0,6.559101,29.04,5.910301820271829e+18,1.0,1.0
TIC_363371869,widesector,1.526,0.0,9.062571,6.9,5.809519072645353e+18,0.0,1.0
TIC_423422383,widesector,1.023,0.0,14.140931,13.14,5.825847232654658e+18,0.0,0.0
TIC_361282196,widesector,0.989,0.0,15.171154,9.18,5.820997939681169e+18,0.0,0.0
TIC_1988836491,widesector,0.972,0.0,19.186964,29.34,6.450426084091273e+18,0.0,0.0
TIC_339847182,widesector,0.883,0.0,9.607643,5.76,5.833432729040667e+18,0.0,0.0
TIC_294684134,widesector,2.553,0.0,8.404014,11.88,5.810338758557346e+18,0.0,1.0
TIC_1988793131,widesector,0.996,0.0,18.233688,23.94,6.449370582990897e+18,0.0,0.0
TIC_364355149,widesector,1.035,0.0,17.191084,19.44,5.814528722498415e+18,0.0,0.0
TIC_277686948,widesector,1.049,0.0,19.147669,11.04,6.399466052309289e+18,0.0,0.0
TIC_300643335,widesector,1.002,0.0,15.365042,8.879999999999999,5.829606840872881e+18,0.0,0.0
TIC_410348210,widesector,1.127,0.0,10.934982,38.76,6.420817369828026e+18,0.0,0.0
TIC_1988696923,widesector,0.983,0.0,18.523426,14.82,6.443362817097382e+18,0.0,0.0
TIC_360696800,widesector,1.007,0.0,14.532274,12.42,5.819646124494251e+18,0.0,0.0
TIC_447185974,widesector,1.051,0.0,14.22204,19.02,5.830688210542895e+18,0.0,0.0
TIC_364545901,widesector,1.069,0.0,9.301739,13.5,5.807423953231187e+18,0.0,0.0
TIC_352140701,widesector,0.849,0.0,10.974439,29.58,6.413965522600391e+18,0.0,0.0
TIC_1922636197,widesector,0.944,0.0,18.021374,85.74000000000001,6.441109372310822e+18,0.0,0.0
TIC_293901590,widesector,1.044,0.0,8.702506,9.0,5.810581784987063e+18,0.0,0.0
TIC_466093558,widesector,3.534,0.0,13.250902,59.88,6.440268138543291e+18,0.0,1.0
TIC_1816332953,widesector,1.042,0.0,20.087824,9.06,6.438943162609124e+18,0.0,0.0
TIC_1987877959,widesector,0.981,0.0,19.002224,30.0,6.366408410585482e+18,0.0,0.0
TIC_311175008,widesector,1.014,0.0,9.768194,13.98,5.802651454289681e+18,0.0,0.0
TIC_406272866,widesector,4.035,0.0,8.269494,16.979999999999997,6.402348323258174e+18,0.0,1.0
TIC_371836310,widesector,0.939,0.0,8.721707,30.6,6.426008851413777e+18,0.0,0.0
TIC_1988653635,widesector,0.99,0.0,18.567518,31.98,6.442499185073033e+18,0.0,0.0
TIC_345170989,widesector,1.029,0.0,12.328794,66.78,6.415156461194851e+18,0.0,0.0
TIC_1987851055,widesector,1.069,0.0,18.891043,3.66,6.363066238835644e+18,0.0,0.0
TIC_43705631,widesector,0.962,0.0,9.925285,15.18,5.88620729426329e+18,0.0,0.0
TIC_238829525,widesector,1.053,0.0,8.765045,23.76,6.384239744705326e+18,0.0,0.0
TIC_311697391,widesector,0.995,0.0,9.298664,6.0600000000000005,5.801609185985062e+18,0.0,0.0
TIC_360541225,widesector,0.86,0.0,5.906533,27.900000000000002,5.822188882581051e+18,0.0,0.0
TIC_301153917,widesector,1.326,0.0,11.757853,16.68,5.814997423689342e+18,0.0,0.0
TIC_277748932,widesector,1.085,0.0,10.009671,10.68,6.399377545919004e+18,0.0,0.0
TIC_46473449,widesector,1.231,0.0,9.826032,3.48,5.883271460783067e+18,0.0,0.0
TIC_1310815601,widesector,2.072,0.0,12.352077,17.459999999999997,5.814281332375809e+18,0.0,1.0
TIC_372442214,widesector,6.597,0.0,4.203653,47.160000000000004,6.375513882989562e+18,0.0,1.0
TIC_1815541951,widesector,1.029,0.0,19.921337,4.140000000000001,6.3642577314832e+18,0.0,0.0
TIC_1816562069,widesector,1.016,0.0,17.22805,24.240000000000002,6.631993657571094e+18,0.0,0.0
TIC_372203352,widesector,1.614,0.0,8.285342,23.94,6.375207424185567e+18,0.0,1.0
TIC_324425723,widesector,1.045,0.0,15.013558,7.38,6.413839353640593e+18,0.0,0.0
TIC_447749642,widesector,0.909,0.0,12.892683,13.2,5.816753000166908e+18,0.0,0.0
TIC_380527368,widesector,0.934,0.0,6.183899,67.55999999999999,5.908832048098719e+18,0.0,0.0
TIC_343652400,widesector,1.013,0.0,16.78134,4.98,6.417968706998953e+18,0.0,0.0
TIC_456324555,widesector,0.915,0.0,8.99927,17.04,5.875855151826049e+18,0.0,0.0
TIC_409780413,widesector,0.937,0.0,8.620204,7.38,6.445846721240823e+18,0.0,0.0
TIC_344002749,widesector,1.039,0.0,12.526821,13.32,6.414505241072986e+18,0.0,0.0
TIC_1815838232,widesector,0.966,0.0,18.86245,41.220000000000006,6.420021598284778e+18,0.0,0.0
