host,tic_id,elapsed_s,status,sector_used,shift_pixels,verdict,error_message
K2-47,301603728,45.24074602127075,failed,,,,"Depth measured at the target's own pixel in this sector (-497 ppm) doesn't match the known transit depth (1754 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-46,49430892,47.86002826690674,completed,45.0,0.42317537417611517,Borderline: photocenter 0.42 px from target -- weak evidence of a nearby contaminant,
K2-55,437704321,26.983481884002686,completed,42.0,4.119604995731865,"Photocenter shifted 4.12 px from target -- signal likely from a nearby contaminant, not the target star",
K2-58,437703489,16.54999876022339,failed,,,,"Depth measured at the target's own pixel in this sector (34 ppm) doesn't match the known transit depth (585 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-5,38064757,43.67133593559265,completed,45.0,2.110217879080619,"Photocenter shifted 2.11 px from target -- signal likely from a nearby contaminant, not the target star",
K2-6,446672575,22.567838191986084,completed,72.0,2.1769780248536645,"Photocenter shifted 2.18 px from target -- signal likely from a nearby contaminant, not the target star",
K2-59,188570847,27.92034411430359,completed,42.0,2.0404898633596193,"Photocenter shifted 2.04 px from target -- signal likely from a nearby contaminant, not the target star",
K2-60,206284139,31.619644165039062,failed,,,,"Depth measured at the target's own pixel in this sector (-2414 ppm) doesn't match the known transit depth (2228 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-61,402314147,31.699642181396484,failed,,,,"Depth measured at the target's own pixel in this sector (-4731 ppm) doesn't match the known transit depth (2537 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-62,434094657,32.90817618370056,failed,,,,"Depth measured at the target's own pixel in this sector (-791 ppm) doesn't match the known transit depth (536 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-57,146799150,62.14146375656128,completed,2.0,0.6489397725454531,"Photocenter shifted 0.65 px from target -- signal likely from a nearby contaminant, not the target star",
K2-63,437699592,30.882571935653687,failed,,,,"Depth measured at the target's own pixel in this sector (-5811 ppm) doesn't match the known transit depth (7721 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-66,50183101,18.019600868225098,failed,,,,"Depth measured at the target's own pixel in this sector (-8135 ppm) doesn't match the known transit depth (2293 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-69,39928614,18.922150135040283,completed,42.0,3.034490539637577,"Photocenter shifted 3.03 px from target -- signal likely from a nearby contaminant, not the target star",
K2-64,38129680,44.062674045562744,completed,42.0,2.214634801999423,"Photocenter shifted 2.21 px from target -- signal likely from a nearby contaminant, not the target star",
K2-72,38337202,15.515992879867554,failed,,,,"Depth measured at the target's own pixel in this sector (-1783 ppm) doesn't match the known transit depth (3630 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-65,2024141042,37.66754198074341,failed,,,,"Depth measured at the target's own pixel in this sector (-2777 ppm) doesn't match the known transit depth (262 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-68,38258419,39.45040464401245,failed,,,,"Depth measured at the target's own pixel in this sector (-2442 ppm) doesn't match the known transit depth (984 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-7,53210555,36.40007400512695,completed,9.0,2.613208292524277,"Photocenter shifted 2.61 px from target -- signal likely from a nearby contaminant, not the target star",
K2-70,250979498,33.58498001098633,failed,,,,"Depth measured at the target's own pixel in this sector (-5869 ppm) doesn't match the known transit depth (13471 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-75,250996363,17.187939882278442,completed,42.0,0.9883303873309424,"Photocenter shifted 0.99 px from target -- signal likely from a nearby contaminant, not the target star",
K2-73,38354061,23.453099012374878,failed,,,,"Depth measured at the target's own pixel in this sector (-775 ppm) doesn't match the known transit depth (782 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-77,435339847,21.814301252365112,failed,,,,"Depth measured at the target's own pixel in this sector (-8492 ppm) doesn't match the known transit depth (918 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-8,38114658,12.293009996414185,completed,45.0,0.7769550971514295,"Photocenter shifted 0.78 px from target -- signal likely from a nearby contaminant, not the target star",
K2-71,402287746,45.879624128341675,completed,42.0,4.275379700723736,"Photocenter shifted 4.28 px from target -- signal likely from a nearby contaminant, not the target star",
K2-84,434133930,22.231894969940186,failed,,,,"Depth measured at the target's own pixel in this sector (-10334 ppm) doesn't match the known transit depth (2260 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
K2-74,251018878,45.859387159347534,completed,92.0,2.1753969996024587,"Photocenter shifted 2.18 px from target -- signal likely from a nearby contaminant, not the target star",
K2-80,242961495,29.98983597755432,failed,,,,"Depth measured at the target's own pixel in this sector (-4057 ppm) doesn't match the known transit depth (1358 ppm) -- this sector's data likely doesn't correspond to the same ephemeris (e.g. a different sector than where period/epoch were derived, or period aliasing). The pixel shift below would not be trustworthy, so this check was not completed with a verdict."
