host,label,cadence_min,n_points
HD_213472,1,1.9999937358079478,14386
HD_213519,1,0.3333372027555015,114161
HD_213885,1,1.9999958447078825,18268
HD_21411,1,1.999994164398231,14758
HD_214823,1,2.0000084630737547,19603
HD_215152,1,1.9999789502617205,9641
HD_21520,1,2.0000286958747893,13532
HD_215497,1,2.0000065722342697,18268
HD_216435,1,2.0000253493344644,18271
HD_216437,1,1.9999810922308825,18267
HD_216520,1,2.000026649184292,14840
HD_216536,1,2.000021862331778,17330
HD_216770,1,1.9999790956353536,18292
HD_21693,1,2.0000243572576437,18296
HD_217107,1,1.999995716032572,9639
HD_217786,1,2.0000024215551093,9631
HD_217958,1,1.999975658400217,14706
HD_218566,1,2.000005102454452,9637
HD_219077,1,1.9999944240407785,13840
HD_219134,1,1.9999967847252265,15121
HD_219139,1,2.0000010869989637,18754
HD_219415,1,1.9999802645179443,12871
HD_219666,1,2.0000173013977474,18271
HD_219828,1,0.33333653220324777,113199
HD_220074,1,2.000009860985301,14571
HD_220197,1,2.000015168596292,18793
HD_220689,1,2.0000092685222626,18291
HD_220773,1,2.0000359491677955,11271
HD_220842,1,1.9999752366857138,12871
HD_221287,1,2.000018307553546,18272
HD_221416,1,2.0000112821435323,18295
HD_221420,1,1.9999713692232035,18271
HD_221585,1,2.0000162302494573,14595
HD_222076,1,1.9999881340118009,18271
HD_222155,1,1.9999770040885778,13122
HD_222237,1,1.9999837754221517,18272
HD_222582,1,2.0000299128878396,11466
HD_224018,1,2.0000419828284066,11468
HD_224538,1,2.0000173017251655,18275
HD_224693,1,2.0000293860721285,18292
HD_22496,1,2.0000206495751627,13531
HD_22532,1,2.0000183023148566,13532
HD_22781,1,2.000026648856874,14530
HD_22946,1,2.000036403951526,13532
HD_23079,1,2.0000115974471555,12971
HD_23127,1,2.0000203349263757,18299
HD_231701,1,2.0000399954005843,19606
HD_233604,1,1.999963606140227,18657
HD_233832,1,2.000031989700801,18644
HD_23472,1,2.0000337328747264,18275
HD_235088,1,2.000032003452361,18421
HD_23596,1,2.000036707468098,14654
HD_238090,1,2.0000051646638894,17747
HD_238914,1,1.999989024916431,17625
HD_240210,1,1.9999816049676156,12867
HD_240237,1,1.9999775829637656,12869
HD_24040,1,2.0001913483429234,14100
HD_24064,1,1.999996143313183,16736
HD_24085,1,2.0000089217865025,18261
HD_25015,1,2.0000300297760987,14802
HD_25171,1,2.0000246791096288,18270
HD_25463,1,1.9999790648580529,17278
HD_25723,1,1.999968335039739,17219
HD_25912,1,2.000022492120479,12973
HD_260655,1,2.000196259614313,16195
HD_26161,1,1.999956915351504,16891
HD_2638,1,1.999975718317728,12967
HD_2685,1,1.9999810927220096,17419
HD_27442,1,2.0000266996066784,18282
HD_27631,1,2.0000116003939183,14979
HD_27894,1,2.000026535897632,18297
HD_27969,1,0.33332915874780156,96155
HD_28109,1,2.000012695607438,18276
HD_28185,1,1.9999877921873122,17218
HD_28192,1,1.999993146127963,17371
HD_28254,1,2.000032886498957,12970
HD_284149_A,1,2.000165750796441,15678
HD_28471,1,2.0000252648605965,18268
HD_285507,1,0.33336067928757984,88670
HD_285968,1,0.33336336149659473,89683
HD_28678,1,2.000000533334969,17369
HD_29021,1,1.9999958086918923,16767
HD_290327,1,1.9999529054621235,14681
HD_29399,1,2.0000280315434793,18268
HD_2952,1,2.0000145553422044,12858
HD_29985,1,1.9999881153489696,17279
HD_30177,1,2.0000321524275932,18299
HD_30562,1,2.00000990927947,17279
HD_30669,1,1.9999960013774398,17239
HD_307842,1,2.000012560383766,15675
HD_30856,1,1.9999998627827154,17141
HD_31253,1,2.000024662738724,17361
HD_31527,1,2.0000052144314395,17139
HD_3167,1,1.9999977368570399,14678
HD_32518,1,2.0000119012911455,16692
HD_32963,1,2.0001872071588878,16244
HD_330075,1,1.999976351216901,14326
HD_331093,1,0.3333298279903829,98110
HD_33142,1,2.0000206495751627,17313
HD_332231,1,2.0000373701623175,13806
HD_33283,1,2.000012256212358,17141
HD_33564,1,2.0000162598807947,16726
HD_33844,1,2.0000240036461037,17318
HD_34445,1,2.000023923101253,17270
HD_35759,1,2.000018607468519,16694
HD_35843,1,2.0000095867726486,17274
HD_360,1,2.0000447252823506,14751
HD_36384,1,2.00001994791819,16668
HD_3651,1,1.9999595690751448,13003
HD_37124,1,2.0001929081627168,16291
HD_37605,1,1.9999663374619558,14597
HD_3765,1,0.33333519371808507,104844
HD_38283,1,1.9999862913027755,18267
HD_38529,1,1.9999723734144936,14675
HD_38801,1,1.999975032704242,14604
HD_39091,1,1.9999673477104807,18255
HD_39194,1,1.9999948411714286,18267
HD_39855,1,1.9999824316982995,14624
HD_40307,1,2.000017428108549,18269
HD_40956,1,2.0000326867739204,16710
HD_40979,1,2.0000393922964577,16745
HD_41004_A,1,2.000025345078029,17229
HD_41004_B,1,2.000025345078029,17229
HD_4113,1,2.000026033638278,18296
HD_42012,1,2.0001939755456988,15971
HD_4203,1,1.9999622517752869,13035
HD_4208,1,1.9999596247362206,12857
HD_42618,1,1.9999769785499666,17439
HD_4308,1,2.0000149551196955,18261
HD_4313,1,2.0000969694228843,11101
HD_43197,1,1.999999865074642,14636
HD_43691,1,0.33332714840071276,75103
HD_44219,1,2.0000031968811527,14078
HD_45184,1,2.000008559662092,14632
HD_45350,1,1.9999629570338584,16533
HD_45364,1,2.000009252478776,14675
HD_45652,1,2.0000092295595095,14682
HD_457,1,1.9999957749678288,14979
HD_46375,1,0.3333311632013647,89569
HD_47186,1,2.0000172991058207,14633
HD_4732,1,1.9999663302587578,12855
HD_47366,1,2.000018618600734,14618
HD_47536,1,2.0000183052616194,14643
HD_4760,1,2.000017894679331,13728
HD_48265,1,2.000018116177671,14647
HD_48948,1,1.9999763679152238,17616
HD_4917,1,1.9999736284080427,16032
HD_49674,1,0.3333311704045627,74700
HD_50499,1,2.000028698494134,14674
HD_50554,1,0.3333647026011022,90797
HD_51608,1,2.0000246892595896,18298
HD_52265,1,1.9999609452133882,16339
HD_5278,1,1.9999599708171445,18274
HD_5319,1,2.0000956270087045,10985
HD_5388,1,2.0000112801790237,18293
HD_55696,1,1.9999991663644323,16329
HD_5583,1,3.333357971496298,10785
HD_5608,1,1.9999937675675028,12775
HD_564,1,1.9999851296233828,18296
HD_56414,1,1.9999779490171932,18275
HD_56957,1,2.0000045320921345,16334
HD_5891,1,3.3333291370945517,10784
HD_59686_A,1,2.0001958405191544,15804
HD_60292,1,1.999993131721567,17625
HD_60532,1,2.000002518798283,16336
HD_6061,1,2.000001145279384,12783
HD_62364,1,1.9999624873526045,18266
HD_62549,1,1.9999984961395967,16335
HD_63433,1,2.000026658679417,16556
HD_63454,1,1.9999600441587972,12615
HD_63765,1,2.000031688148738,16340
HD_63935,1,1.9999944738083286,16328
HD_64114,1,2.0000092249756563,16334
HD_64121,1,2.00000586664828,13036
HD_6434,1,2.000033409385651,18292
HD_65216,1,1.9999701119377278,18272
HD_66141,1,1.999970907563693,15777
HD_66428,1,2.0000125764272525,16336
HD_67087,1,2.0000360477206414,16559
HD_6718,1,2.0000038818398025,12994
HD_68402,1,1.9999599842412863,17496
HD_68475,1,2.0000404066377087,16340
HD_68988,1,2.0000125774095068,17603
HD_69123,1,2.000040405000618,16336
HD_69830,1,2.0000326939771185,16336
HD_70573,1,2.000026659661671,16337
HD_70642,1,1.9999989929965523,13081
HD_7199,1,2.0000169657942024,18267
HD_72490,1,2.0001969321310753,15498
HD_72659,1,2.00003872927482,16329
HD_72892,1,1.9999736794852652,12977
HD_73256,1,1.9999951381396386,12933
HD_73267,1,2.0000011708179954,12952
HD_73344,1,0.33336436536046676,92642
HD_73526,1,2.0000115653601824,13170
HD_73534,1,2.000195841828827,15500
HD_73583,1,1.999975689832354,12966
HD_74156,1,2.000041411483835,16332
HD_7449,1,2.0000139404510264,12992
HD_74698,1,2.0000373161383322,15909
HD_75289,1,2.0000186064862646,13172
HD_75302,1,1.9999642920811311,12947
HD_75784,1,2.0001934117317433,15507
HD_75898,1,1.9999703101893829,17321
HD_76700,1,2.000028178881621,16163
HD_76920,1,2.0000224058458116,15911
HD_77338,1,2.0000085482024588,13035
HD_77946,1,1.9999676297811675,17319
HD_79181,1,2.000010560841474,12984
HD_7924,1,2.000022291249479,15132
HD_79498,1,1.9999951214413159,17333
HD_80606,1,1.999973650672473,18595
HD_80653,1,2.000198768291739,16230
HD_80869,1,29.999838976655155,1146
HD_80883,1,2.000009163748473,15910
HD_80913,1,2.000023792134016,11689
HD_81040,1,2.0001882142969407,15279
HD_81688,1,1.9999817100688233,17329
HD_81817,1,2.000042397012294,18344
HD_82886,1,1.999970950128045,15488
HD_82943,1,2.000021287385607,13037
HD_8326,1,1.9999877892405493,13000
HD_83443,1,1.999992138662492,15619
HD_8535,1,2.0000374340088456,18295
HD_85390,1,2.000012253265595,16511
HD_8574,1,0.33333787592709996,104667
HD_86065,1,2.000044087471906,13052
HD_86081,1,2.0000300052197417,13022
HD_86226,1,1.9999676628503948,15987
HD_86264,1,2.000042747349653,13050
HD_86728,1,2.0000199318747036,17273
HD_8673,1,2.0000138841351145,12775
HD_86950,1,2.0000481107854284,13053
HD_87646,1,2.0002006116556004,16501
HD_87816,1,2.0000236536361626,16520
HD_87883,1,2.000021273470338,17295
HD_88072,1,2.0000340291881002,13027
HD_88133,1,2.0002002763794735,16503
HD_88986,1,2.0000346836968674,17338
HD_89307,1,0.3333667122933548,94118
HD_89345,1,2.0001996045175474,15912
HD_89744,1,2.0000192626321223,17317
HD_89839,1,2.0000327047819155,16506
HD_90156,1,1.9999958244079608,15997
HD_9174,1,2.0000045527194743,12919
HD_92788,1,1.999966991970723,15769
HD_93083,1,2.000015270750737,16070
HD_93351,1,1.9999696731974836,15778
HD_93385,1,2.000027341673558,15847
HD_93963_A,1,1.9999689738324378,15984
HD_9446,1,0.33333921572193503,104503
HD_94771,1,2.000024658482289,16073
HD_94834,1,1.999975679354975,15979
HD_94890,1,2.0000280112435576,16075
HD_95086,1,2.0000289895688184,15674
HD_95089,1,2.000187872472452,16199
HD_95127,1,2.0000340010301443,18699
HD_95338,1,2.00000250209996,15605
HD_95544,1,2.0000313332275255,18410
HD_95872,1,2.000011248746887,16019
HD_96063,1,1.9999844263293198,15779
HD_96127,1,2.0000360126869055,18705
HD_96167,1,1.9999958257176331,15769
HD_96700,1,2.0000253313264693,16081
HD_97037,1,1.9999958247353788,15769
HD_97048,1,2.0000413325760746,18744
HD_97658,1,1.999987077433616,15927
HD_98219,1,2.0000239895671257,16010
HD_98649,1,2.000025330016797,16002
HD_98736,1,1.999974293721607,13280
HD_99109,1,2.000178148809937,16199
HD_99283,1,1.999958244014124,17088
HD_99492,1,2.0001808310189517,16164
HD_99706,1,1.9999669621756766,16878
HIP_10090,1,2.0000146152597154,13020
HIP_105854,1,1.9999958437256282,18165
HIP_107772,1,2.0000052324394346,18197
HIP_107773,1,1.9999720407577115,18257
HIP_109384,1,2.0000162313954206,14084
HIP_109600,1,2.0000286339927698,13357
HIP_111909,1,3.333346538056503,8954
HIP_113103,1,2.0000239289947785,14509
HIP_114933,1,3.3333190499979537,9017
HIP_116454,1,2.000033265649108,11275
HIP_12961,1,1.9999717018799856,14820
HIP_14810,1,2.0001853127178038,13075
HIP_18606,1,1.9999670050674467,17371
HIP_19976,1,2.0000088363303803,16734
HIP_21152,1,2.000001862652425,17366
HIP_34222,1,10.000945762731135,3132
HIP_35173,1,1.9999730161362095,16333
HIP_35965,1,2.0000177751717274,16338
HIP_38594,1,2.000020622726879,16338
HIP_39017,1,2.000010566407582,16336
HIP_39330,1,1.9999978203486535,13070
HIP_41378,1,2.000023975979275,16339
HIP_4845,1,1.999995835703885,12969
HIP_48714,1,1.999974322206981,18278
HIP_5158,1,1.999981083718012,12858
HIP_54373,1,2.0000105768849608,16016
HIP_54515,1,1.999986437986081,15776
HIP_54597,1,2.000026669811632,16087
HIP_55507,1,2.0000380243436666,18694
HIP_56640,1,3.3333774116181303,10833
HIP_56998,1,0.33333988692902494,107270
HIP_57274,1,2.0000011596857803,15929
HIP_5763,1,1.9999790164001752,13042
HIP_63242,1,2.0000045139204303,11699
HIP_65407,1,1.9999615786036884,15249
HIP_65426,1,1.999988420502632,11700
HIP_65891,1,2.00000317330705,11674
HIP_65_A,1,2.0000357435492333,18274
HIP_66074,1,2.0000323230124195,17513
HIP_67522,1,1.9999857389484532,11698
HIP_67537,1,1.9999843981713639,11696
HIP_67851,1,1.9999803745304234,11693
HIP_70849,1,2.0000165851706697,11701
HIP_71135,1,2.0000253005491686,11695
HIP_74890,1,2.0000434070971096,11699
HIP_77900,1,2.0000239224464167,18249
HIP_78530,1,2.0001023626537062,12532
HIP_79098_AB,1,0.3333512882818468,75272
HIP_79431,1,0.3333512882818468,74874
HIP_8152,1,2.000017293212295,12836
HIP_8541,1,2.0000132938002935,18297
HIP_86221,1,2.000008421164239,11753
HIP_8923,1,2.000036739227653,12918
HIP_90988,1,3.3334109150018776,8862
HIP_91258,1,2.0000014117977116,18420
HIP_94235,1,1.9999675675717299,16736
HIP_948,1,1.9999977872794261,14978
HIP_9618,1,2.0000266246279352,12708
HIP_97166,1,2.0000356914897566,18420
HIP_97233,1,1.9999809717410244,9629
HIP_99770,1,2.0000309979513986,13818
HN_Lib,1,0.3333378752722638,73207
HN_Peg,1,0.33333787723677233,109268
HR_2562,1,2.0000114487993415,18295
HR_5183,1,2.0000400376375183,13439
HR_810,1,2.000038439509808,18284
HR_858,1,1.9999690183612984,14754
HR_8799,1,0.33333586099615786,114637
HS_Psc,1,2.000017236568965,11884
HU_Aqr,1,1.9999615473352605,13908
IC_4651_9122,1,2.000024570079404,18348
IRAS_04125+2902,1,2.0001711139047984,15589
ISO-Oph_96,1,2.0001244882587343,11977
ITG_15_A,1,2.0001798330486054,15272
K2-10,1,2.000179489259608,16203
K2-100,1,2.0001979373046197,15275
K2-101,1,0.33336335625790525,86750
K2-102,1,2.0001977677020477,15268
K2-104,1,2.0001979373046197,15276
K2-105,1,2.000198104942683,15203
K2-108,1,2.0001992797187995,15232
K2-11,1,2.0001835132279666,16190
K2-110,1,0.3333311710593989,68217
K2-111,1,2.0001556519127917,15254
K2-113,1,2.0001211093040183,13013
K2-114,1,2.000026658679417,16343
K2-115,1,2.0000219644862227,16339
K2-116,1,1.99995682334702,9728
K2-117,1,0.3333372073393548,98872
K2-118,1,2.000195255095605,15480
K2-119,1,2.000195758009795,15282
K2-12,1,2.0001784834312275,16203
K2-121,1,2.000198941823328,15236
K2-122,1,2.0001992797187995,15255
K2-123,1,2.0001945832336787,15274
K2-124,1,2.0001950874575414,15269
K2-125,1,1.9999796502816025,11556
K2-126,1,0.33332915940263774,68311
K2-127,1,1.9999836729402887,11424
K2-128,1,0.33332848819554783,67839
K2-129,1,2.000147254948388,15628
K2-13,1,2.000182507399586,16203
K2-130,1,0.3333586578082759,89607
K2-131,1,0.33333720864902716,90935
K2-132,1,0.3333372066845186,90723
K2-133,1,2.000180167669896,15288
K2-136,1,0.3333533032127889,91813
K2-137,1,2.000194569482119,15988
K2-138,1,0.3333331781323068,52443
K2-139,1,2.000148608494783,15173
K2-14,1,2.000201861737878,16972
K2-140,1,2.0001913843589136,15651
K2-141,1,0.33333720013615675,63958
K2-146,1,2.0001798016164685,14614
K2-147,1,0.3333325095445616,98188
K2-148,1,2.0000962988706306,10892
K2-149,1,2.000094285249361,10470
K2-15,1,2.0002018597733695,16971
K2-150,1,2.0001204387517646,12993
K2-151,1,2.0001237895485247,13013
K2-152,1,2.0001980892266147,15575
K2-153,1,2.0001994309859583,16263
K2-154,1,2.0001945688272826,16458
K2-155,1,0.3333620203920873,91326
K2-156,1,2.0001972510362975,15712
K2-157,1,2.0001969157601707,15955
K2-158,1,0.333366543345619,93191
K2-159,1,2.000199764952413,15860
K2-16,1,2.000177142654138,16233
K2-160,1,2.0001979215885513,15917
K2-161,1,2.0001980892266147,15836
K2-162,1,2.000197418674361,16320
K2-164,1,2.0001784834312275,16204
K2-165,1,0.33336650143610314,94078
K2-166,1,0.33336637701722793,95537
K2-167,1,1.9999697056118748,18295
K2-168,1,0.33332379040075466,57305
K2-169,1,1.99995615213993,9761
K2-17,1,2.0002014419878833,16940
K2-170,1,1.9999514576193178,9774
K2-171,1,1.9999427410948556,9752
K2-172,1,0.33332580140267964,56549
K2-173,1,2.0001920192225953,14107
K2-174,1,2.000192481209524,14102
K2-175,1,2.000188833117136,13019
K2-176,1,2.00019252311904,13023
K2-177,1,2.0001918512571137,12341
K2-178,1,2.000190342514543,12319
K2-179,1,2.000193255225895,13081
K2-18,1,2.000182172123459,16232
K2-180,1,0.33333318402583245,98752
K2-181,1,2.0000259894368355,16343
K2-182,1,0.33333519502775744,98923
K2-183,1,2.0001984389091376,15207
K2-184,1,2.000196931476239,15267
K2-185,1,2.0001962609239854,15278
K2-186,1,2.0001934117317433,15273
K2-187,1,2.0001959256478585,15270
K2-188,1,2.000197768356884,15268
K2-189,1,1.999978309177095,11604
K2-19,1,2.000174795393832,16203
K2-190,1,1.9999803214886924,11453
K2-191,1,1.999962216577842,10340
K2-192,1,0.3333305005071452,67877
K2-193,1,1.999976297520334,11419
K2-194,1,1.9999709337571403,11343
K2-195,1,0.3333633595320862,97473
K2-196,1,2.0001788115041563,16458
K2-197,1,2.0001761286403053,16623
K2-198,1,0.33336402811983135,97071
K2-199,1,0.333330499852309,66266
K2-200,1,2.0001778050209396,16623
K2-201,1,2.0001563191908645,15448
K2-203,1,0.3333318435761612,94685
K2-204,1,0.3333345257851761,94970
K2-205,1,2.000098979769973,10938
K2-206,1,2.0000902612810023,10488
K2-207,1,2.0000909344526008,10498
K2-208,1,0.33333653809677344,94947
K2-209,1,2.000098979769973,10880
K2-21,1,0.333327813714277,55736
K2-210,1,2.000109709915705,12975
K2-211,1,0.3333372073393548,94998
K2-212,1,2.0001144024718087,13027
K2-213,1,2.0000976386654656,10838
K2-214,1,2.0001056852925103,12953
K2-215,1,2.000118425130495,12978
K2-216,1,2.0000962988706306,10801
K2-217,1,2.000096968113212,10609
K2-218,1,2.000019905681256,13758
K2-219,1,0.33335061314573977,73015
K2-22,1,2.0001835125731304,16193
K2-220,1,2.0001056852925103,12939
K2-221,1,2.000117085990496,12956
K2-222,1,2.0001177565427497,13011
K2-223,1,0.3333392183412798,90364
K2-224,1,2.0001910477731144,15829
K2-225,1,0.3333398888935335,90581
K2-226,1,0.3333378778916085,90537
K2-227,1,2.0001905455137603,16291
K2-228,1,2.000193898275029,15975
K2-229,1,0.3333660404314287,91556
K2-230,1,2.0001907124969875,16450
K2-231,1,1.9999461043335032,9812
K2-232,1,2.0001828492240747,15301
K2-233,1,0.3333452526567271,73633
K2-237,1,2.000009878174751,14336
K2-238,1,1.9999997393460944,8961
K2-239,1,2.000193236890482,15915
K2-24,1,0.33335195817926433,72958
K2-240,1,0.3333432416548021,74157
K2-241,1,2.0001977526408155,15664
K2-242,1,0.33333519502775744,91718
K2-243,1,0.333366543345619,91593
K2-244,1,2.0001980892266147,15775
K2-246,1,2.000200100883376,15980
K2-247,1,2.0001907553887577,15689
K2-248,1,0.3333372073393548,91807
K2-249,1,0.33333787723677233,90886
K2-25,1,2.0001050645078067,15656
K2-250,1,0.33333854844386224,90981
K2-251,1,2.0001908175981953,16263
K2-252,1,0.3333372066845186,91152
K2-253,1,2.000195071741473,15985
K2-254,1,2.0001964128459804,15989
K2-257,1,2.0001954070176,16468
K2-258,1,2.0001960782246897,16467
K2-259,1,2.0001974173646886,16419
K2-26,1,2.0001978096115636,15544
K2-260,1,0.33333653809677344,101783
K2-261,1,1.9999703450594097,15777
K2-263,1,2.00019709780463,15282
K2-264,1,2.0001967638381757,15279
K2-265,1,0.33332983453874476,86669
K2-266,1,0.33333788051095325,80230
K2-268,1,2.0001922363007907,15505
K2-269,1,2.0001955903717317,15264
K2-27,1,2.000179825190571,16201
K2-270,1,2.000195086147869,15241
K2-271,1,2.000199026952032,15233
K2-272,1,2.0001954227336682,15282
K2-273,1,2.0001794663403416,14630
K2-274,1,2.0001981055975193,15273
K2-275,1,0.3333660437056096,89141
K2-276,1,2.000199278409127,15231
K2-277,1,2.0000192672159756,14936
K2-278,1,1.999975626640662,11507
K2-279,1,1.9999628858204233,10210
K2-28,1,1.9999595049011987,9643
K2-280,1,2.0001529644650873,15168
K2-281,1,2.0001130626769736,12943
K2-282,1,2.000106355189928,12979
K2-283,1,2.00010702770669,12948
K2-284,1,2.0001887159014586,16256
K2-285,1,0.3333365315484116,65330
K2-286,1,2.000075539253885,12480
K2-287,1,2.000080233119661,12585
K2-288_B,1,2.0001916836190503,12170
K2-289,1,2.000114431284601,12722
K2-29,1,2.0001687676267466,15403
K2-290,1,2.0000835858809296,12576
K2-291,1,2.0001862026401795,16302
K2-293,1,2.000013818978914,9351
K2-294,1,2.0000131484266603,9387
K2-295,1,2.0001217785465997,13010
K2-3,1,0.33336336018692236,93434
K2-30,1,2.0001898389455164,12470
K2-308,1,0.33333720930386335,102139
K2-31,1,0.3333532992837718,72664
K2-315,1,2.000062797451392,12507
K2-316,1,2.0000829140190035,12605
K2-317,1,2.000065480315243,12513
K2-318,1,2.0000735269422876,12454
K2-319,1,2.000186865334399,16193
K2-32,1,0.33335531094053295,74575
K2-320,1,2.000191559200175,15916
K2-321,1,2.0000474392509204,12975
K2-322,1,2.000196253065951,15666
K2-323,1,2.000195245927898,15918
K2-324,1,2.000196754670469,15729
K2-325,1,2.0000218675704673,11349
K2-326,1,2.0000272306788247,11152
K2-329,1,2.0000131490814965,9330
K2-33,1,0.3333512869721744,75439
K2-330,1,2.0000233065729844,16341
K2-331,1,2.0001937456981977,15506
K2-332,1,2.0001915670582093,15503
K2-333,1,2.0001910647988552,15509
K2-334,1,2.000191735351109,15503
K2-335,1,2.0001974350452656,15281
K2-336,1,2.0001942492672242,15497
K2-337,1,2.000184853677638,15505
K2-338,1,2.000199362228159,15238
K2-339,1,2.000179803580977,14608
K2-34,1,2.000198941823328,15221
K2-340,1,2.000184518401511,15491
K2-341,1,2.0001974337355932,15276
K2-342,1,2.0001955903717317,15277
K2-343,1,2.000194750871742,15275
K2-344,1,2.0001929068530444,15236
K2-345,1,2.0001959249930223,15274
K2-346,1,2.000199278409127,15232
K2-347,1,2.0001991101162275,15230
K2-348,1,0.3333662106888369,88143
K2-349,1,1.9999581899901386,10157
K2-35,1,2.000181836192496,16198
K2-350,1,1.99997696938226,11472
K2-351,1,1.9999823324906174,11412
K2-352,1,0.33336470325593837,92228
