host,label,st_logg,st_rho,rho_circ,rho_ratio
OGLE-2005-BLG-169L,1.0,,,,
OGLE-2005-BLG-390L,1.0,,,4227.751363038482,
OGLE-2006-BLG-109L,1.0,,,,
OGLE-2007-BLG-349L_A,1.0,,,,
OGLE-2007-BLG-368L,1.0,,,,
OGLE-2008-BLG-092L,1.0,,,,
OGLE-2008-BLG-355L,1.0,,,,
OGLE-2011-BLG-0173L,1.0,,,536.8849349499263,
OGLE-2011-BLG-0251L,1.0,,,34.032216270318756,
OGLE-2011-BLG-0265L,1.0,,,,
OGLE-2012-BLG-0026L,1.0,,,,
OGLE-2012-BLG-0358L,1.0,,,,
OGLE-2012-BLG-0406L,1.0,,,,
OGLE-2012-BLG-0563L,1.0,,,,
OGLE-2012-BLG-0724L,1.0,,,,
OGLE-2012-BLG-0838L,1.0,,,,
OGLE-2013-BLG-0102L,1.0,,,,
OGLE-2013-BLG-0132L,1.0,,,6006.562080544032,
OGLE-2013-BLG-0341L_B,1.0,,,,
OGLE-2013-BLG-0911L,1.0,,,123.59363146976645,
OGLE-2013-BLG-1721L,1.0,,,,
OGLE-2013-BLG-1761L,1.0,,,,
OGLE-2014-BLG-0124L,1.0,,,,
OGLE-2014-BLG-0319L,1.0,,,,
OGLE-2014-BLG-0676L,1.0,,,2470.3509462603756,
OGLE-2014-BLG-1722L,1.0,,,,
OGLE-2015-BLG-0051L,1.0,,,,
OGLE-2015-BLG-0954L,1.0,,,295.8992910712804,
OGLE-2015-BLG-0966L,1.0,,,,
OGLE-2015-BLG-1649L,1.0,,,,
OGLE-2015-BLG-1670L,1.0,,,,
OGLE-2015-BLG-1771L,1.0,,,,
OGLE-2016-BLG-0263L,1.0,,,,
OGLE-2016-BLG-0613L_AB,1.0,,,109.69409610505721,
OGLE-2016-BLG-1067L,1.0,,,,
OGLE-2016-BLG-1093L,1.0,,,,
OGLE-2016-BLG-1190L,1.0,,,,
OGLE-2016-BLG-1195L,1.0,,,,
OGLE-2016-BLG-1227L,1.0,,,,
OGLE-2017-BLG-0173L,1.0,,,,
OGLE-2017-BLG-0373L,1.0,,,,
OGLE-2017-BLG-0406L,1.0,,,,
OGLE-2017-BLG-0482L,1.0,,,,
OGLE-2017-BLG-1099L,1.0,,,,
OGLE-2017-BLG-1140L,1.0,,,,
OGLE-2017-BLG-1434L,1.0,,,,
OGLE-2017-BLG-1522L,1.0,,,,
OGLE-2017-BLG-1691L,1.0,,,,
OGLE-2018-BLG-0506L,1.0,,,,
OGLE-2018-BLG-0516L,1.0,,,,
OGLE-2018-BLG-0532L,1.0,,,,
OGLE-2018-BLG-0567L,1.0,,,,
OGLE-2018-BLG-0596L,1.0,,,,
OGLE-2018-BLG-0677L,1.0,,,284.9045216095191,
OGLE-2018-BLG-0740L,1.0,,,,
OGLE-2018-BLG-0799L,1.0,,,,
OGLE-2018-BLG-0962L,1.0,,,,
OGLE-2018-BLG-1011L,1.0,,,,
OGLE-2018-BLG-1185L,1.0,,,,
OGLE-2018-BLG-1269L,1.0,,,635.7520518450507,
OGLE-2018-BLG-1428L,1.0,,,,
OGLE-2018-BLG-1700L,1.0,,,,
OGLE-2019-BLG-0299L,1.0,,,,
OGLE-2019-BLG-0468L,1.0,,,,
OGLE-2019-BLG-0954L,1.0,,,360.55513807835797,
OGLE-2019-BLG-1053L,1.0,,,,
OGLE-2019-BLG-1470L_A,1.0,,,,
OGLE-2019-BLG-1492L,1.0,,,,
OGLE-TR-10,1.0,4.30647,0.594506,144.88413859225417,2.3868646009795826
OGLE-TR-111,1.0,4.34845,0.830844,7.169546732700915,0.9359722119956438
OGLE-TR-113,1.0,4.47637,1.33595,1.7978629527084922,0.1289663790094578
OGLE-TR-132,1.0,4.33095,0.633204,65.81108544319157,2.016755404144523
OGLE-TR-182,1.0,4.27606,0.549883,3285.8387340463273,3.776375951461316
OGLE-TR-211,1.0,4.1645,0.34769,52.982316621577546,2.1829387436454275
OGLE-TR-56,1.0,,,,
