Host Star,Status,search_seconds,download_seconds,write_seconds,search_method
KMT-2025-BLG-0121L,No TESS Data,4.438471125002252,0.0,0.0,none
KMT-2025-BLG-0481L,No TESS Data,7.756373125012033,0.0,0.0,none
KMT-2025-BLG-1616L,No TESS Data,3.277375208999729,0.0,0.0,none
Kepler-1057,datetime64 values must have a unit specified,,,,
Kepler-1321,No TESS Data,19.28514995801379,0.0,0.0,none
Kepler-1653,No TESS Data,7.600319791992661,0.0,0.0,none
Kepler-1708,No TESS Data,7.459308082994539,0.0,0.0,none
Kepler-1724,No TESS Data,12.273361458996078,0.0,0.0,none
Kepler-1756,No TESS Data,12.58374212498893,0.0,0.0,none
Kepler-1762,No TESS Data,18.92593991602189,0.0,0.0,none
Kepler-1767,No TESS Data,13.922040667006511,0.0,0.0,none
Kepler-1781,No TESS Data,15.964997041999595,0.0,0.0,none
Kepler-1785,No TESS Data,9.946495999989564,0.0,0.0,none
Kepler-1793,No TESS Data,10.248569999996109,0.0,0.0,none
Kepler-1796,No TESS Data,24.90881675001583,0.0,0.0,none
Kepler-1797,No TESS Data,23.354436291003367,0.0,0.0,none
Kepler-1802,No TESS Data,17.781223540980136,0.0,0.0,none
Kepler-1804,"Error in reading Data product /Users/anujtripathi/.cache/lightkurve/mastDownload/HLSP/hlsp_tars_tess_ffi_s0014-0000000185185751_tess/hlsp_tars_tess_ffi_s0014-0000000185185751_tess_v01_lc.fits of type generic .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again.",,,,
Kepler-1820,No TESS Data,13.259834708005656,0.0,0.0,none
Kepler-1822,No TESS Data,14.755639624985632,0.0,0.0,none
Kepler-1836,No TESS Data,23.834686459013028,0.0,0.0,none
Kepler-1847,No TESS Data,17.202305582992267,0.0,0.0,none
Kepler-1859,No TESS Data,12.909702249977272,0.0,0.0,none
Kepler-1873,No TESS Data,20.284645541018108,0.0,0.0,none
Kepler-1881,No TESS Data,17.91994012502255,0.0,0.0,none
Kepler-1883,No TESS Data,19.34791799998493,0.0,0.0,none
Kepler-1889,No TESS Data,19.042388583009597,0.0,0.0,none
Kepler-1905,No TESS Data,19.55555375001859,0.0,0.0,none
Kepler-1909,No TESS Data,16.054845041013323,0.0,0.0,none
Kepler-1918,No TESS Data,27.552829959022347,0.0,0.0,none
Kepler-1920,"Error in reading Data product /Users/anujtripathi/.cache/lightkurve/mastDownload/HLSP/hlsp_tars_tess_ffi_s0014-0000000122716851_tess/hlsp_tars_tess_ffi_s0014-0000000122716851_tess_v01_lc.fits of type generic .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again.",,,,
Kepler-1926,No TESS Data,17.40948308299994,0.0,0.0,none
Kepler-1940,No TESS Data,18.635434084018925,0.0,0.0,none
Kepler-1951,No TESS Data,21.297889915993437,0.0,0.0,none
Kepler-1954,No TESS Data,19.0550059590023,0.0,0.0,none
Kepler-1968,No TESS Data,18.025953625008697,0.0,0.0,none
Kepler-1985,No TESS Data,14.746270000003278,0.0,0.0,none
Kepler-1986,No TESS Data,13.820497832988622,0.0,0.0,none
Kepler-1997,No TESS Data,19.061322958004897,0.0,0.0,none
Kepler-256,No TESS Data,22.369508292002138,0.0,0.0,none
Kepler-281,No TESS Data,15.378890125022735,0.0,0.0,none
Kepler-944,No TESS Data,13.092346792022,0.0,0.0,none
MOA-2009-BLG-266L,No TESS Data,4.6123380830104,0.0,0.0,none
MOA-2011-BLG-293L,No TESS Data,8.233227290998911,0.0,0.0,none
MOA-2013-BLG-220L,No TESS Data,4.116823832999216,0.0,0.0,none
MOA-2016-BLG-526L,No TESS Data,11.163310417003231,0.0,0.0,none
MOA-2020-BLG-208L,No TESS Data,4.479315665987087,0.0,0.0,none
MOA-2022-BLG-033L,No TESS Data,4.684328834002372,0.0,0.0,none
MOA-2022-BLG-249L,No TESS Data,4.221832667011768,0.0,0.0,none
MOA-2022-BLG-563L,No TESS Data,5.833316665986786,0.0,0.0,none
NGTS-25,No TESS Data,7.926094583992381,0.0,0.0,none
OGLE-2006-BLG-284L A,No TESS Data,7.1560218750091735,0.0,0.0,none
OGLE-2014-BLG-0221L,No TESS Data,3.298649292002665,0.0,0.0,none
OGLE-2014-BLG-1760L,No TESS Data,4.8685729170101695,0.0,0.0,none
OGLE-2015-BLG-1609L,No TESS Data,4.5951273330138065,0.0,0.0,none
OGLE-2016-BLG-0007L,No TESS Data,4.425102625013096,0.0,0.0,none
OGLE-2016-BLG-1266L,No TESS Data,3.781368708005175,0.0,0.0,none
OGLE-2016-BLG-1598L,No TESS Data,8.503280667006038,0.0,0.0,none
OGLE-2016-BLG-1800L,No TESS Data,4.068290708004497,0.0,0.0,none
OGLE-2017-BLG-0364L,No TESS Data,8.7510694579978,0.0,0.0,none
OGLE-2017-BLG-0448L,No TESS Data,3.7216319580038544,0.0,0.0,none
OGLE-2017-BLG-0604L,No TESS Data,4.245089709002059,0.0,0.0,none
OGLE-2017-BLG-0640L,No TESS Data,5.564612999995006,0.0,0.0,none
OGLE-2017-BLG-1049L,No TESS Data,3.922136832989054,0.0,0.0,none
OGLE-2017-BLG-1237L,No TESS Data,4.898989875015104,0.0,0.0,none
OGLE-2017-BLG-1275L,No TESS Data,3.5036654160066973,0.0,0.0,none
OGLE-2017-BLG-1375L,No TESS Data,7.8943349580222275,0.0,0.0,none
OGLE-2017-BLG-1806L,No TESS Data,3.814352375018643,0.0,0.0,none
OGLE-2018-BLG-0383L,No TESS Data,4.33663604100002,0.0,0.0,none
OGLE-2018-BLG-0932L,No TESS Data,4.527654416975565,0.0,0.0,none
OGLE-2018-BLG-0977L,No TESS Data,3.191245333000552,0.0,0.0,none
OGLE-2018-BLG-1119L,No TESS Data,4.108993209025357,0.0,0.0,none
OGLE-2018-BLG-1126L,No TESS Data,5.289864291000413,0.0,0.0,none
OGLE-2018-BLG-1212L,No TESS Data,8.08761233300902,0.0,0.0,none
OGLE-2018-BLG-1367L,No TESS Data,3.8748961669916753,0.0,0.0,none
OGLE-2018-BLG-1647L,No TESS Data,9.618935375008732,0.0,0.0,none
OGLE-2019-BLG-0249L,No TESS Data,10.1886362079822,0.0,0.0,none
OGLE-2019-BLG-0304L,No TESS Data,8.52206504199421,0.0,0.0,none
OGLE-2019-BLG-0362L,No TESS Data,5.1847777919902,0.0,0.0,none
OGLE-2019-BLG-0679L,No TESS Data,6.933870582986856,0.0,0.0,none
OGLE-2019-BLG-0960L,No TESS Data,7.257094291999238,0.0,0.0,none
OGLE-2019-BLG-1180L,No TESS Data,3.987801292008953,0.0,0.0,none
OGLE-2023-BLG-0766L,No TESS Data,5.52797058399301,0.0,0.0,none
OGLE-2023-BLG-0836L,No TESS Data,3.284097166004358,0.0,0.0,none
Oph 11,No TESS Data,5.3523683339881245,0.0,0.0,none
PSR B0329+54,No TESS Data,16.476411791983992,0.0,0.0,none
PSR B1257+12,No TESS Data,3.953197041992098,0.0,0.0,none
PSR B1620-26,No TESS Data,6.619988915976137,0.0,0.0,none
PSR J1719-1438,No TESS Data,5.284687750012381,0.0,0.0,none
PSR J2322-2650,No TESS Data,5.363471792021301,0.0,0.0,none
SPECULOOS-3,No TESS Data,8.106630624999525,0.0,0.0,none
TOI-6448,Success,5.367178874992533,0.217312499997206,2.2653232910088263,name
USco CTIO 108,No TESS Data,2.8226480830053333,0.0,0.0,none
V2376 Ori,No TESS Data,32.171862874994986,0.0,0.0,none
WASP-103,No TESS Data,4.061873124999693,0.0,0.0,none
WASP-157,No TESS Data,5.154691959003685,0.0,0.0,none
WASP-172,"Error in reading Data product /Users/anujtripathi/.cache/lightkurve/mastDownload/TESS/tess2021091135823-s0037-0000000453789494-0208-a_fast/tess2021091135823-s0037-0000000453789494-0208-a_fast-lc.fits of type TessLightCurve .
This file may be corrupt due to an interrupted download. Please remove it from your disk and try again.",,,,
WASP-38,No TESS Data,2.8342364999989513,0.0,0.0,none
WISE J033605.05-014350.4,No TESS Data,2.175779249984771,0.0,0.0,none
WISEP J121756.91+162640.2 A,No TESS Data,4.772844749997603,0.0,0.0,none
XEST 17-036,No TESS Data,24.51352599999518,0.0,0.0,none
ZTF J1828+2308,No TESS Data,10.570503083989024,0.0,0.0,none
81 Cet,No TESS Data,7.375845207949169,0.0,0.0,none
BD-17 63,No TESS Data,9.791951208957471,0.0,0.0,none
CFBDSIR J145829+101343,No TESS Data,8.358957165968604,0.0,0.0,none
CFHTWIR-Oph 98 A,No TESS Data,13.945544291986153,0.0,0.0,none
CWISEP J193518.59-154620.3,No TESS Data,14.987481832969934,0.0,0.0,none
CoRoT-27,No TESS Data,16.89692125003785,0.0,0.0,none
CoRoT-35,No TESS Data,14.284051500028,0.0,0.0,none
CoRoT-36,No TESS Data,14.803768500103615,0.0,0.0,none
GJ 1214,No TESS Data,6.770471791969612,0.0,0.0,none
GJ 3998,No TESS Data,3.9122188749024644,0.0,0.0,none
GSC 06214-00210,No TESS Data,7.1977328329812735,0.0,0.0,none
HATS-58 A,Success,7.2014079169603065,3.5332847910467535,8.676431041094474,name_spoc
HD 110537,No TESS Data,13.221271291957237,0.0,0.0,none
HD 148164,No TESS Data,9.436698917066678,0.0,0.0,none
HD 149143,No TESS Data,7.337900500046089,0.0,0.0,none
HD 149806,No TESS Data,7.090639624977484,0.0,0.0,none
HD 152581,No TESS Data,7.434747499995865,0.0,0.0,none
HD 155193,No TESS Data,4.433849832974374,0.0,0.0,none
HD 159243,No TESS Data,11.761657333001494,0.0,0.0,none
HD 16141,No TESS Data,7.237638458958827,0.0,0.0,none
HD 170469,No TESS Data,18.05568420793861,0.0,0.0,none
HD 171028,No TESS Data,10.792398583027534,0.0,0.0,none
HD 206893,No TESS Data,12.628928041900508,0.0,0.0,none
HIP 98599,No TESS Data,14.3318757499801,0.0,0.0,none
K2-107,No TESS Data,13.528349749976769,0.0,0.0,none
K2-163,No TESS Data,13.152990708011203,0.0,0.0,none
K2-2016-BLG-0005L,No TESS Data,13.056596708018333,0.0,0.0,none
K2-202,No TESS Data,10.580090041970834,0.0,0.0,none
K2-245,No TESS Data,8.382257791934535,0.0,0.0,none
K2-255,No TESS Data,13.659670624998398,0.0,0.0,none
K2-292,No TESS Data,13.715988792013377,0.0,0.0,none
K2-365,No TESS Data,9.872911040904,0.0,0.0,none
K2-385,No TESS Data,13.511220249929465,0.0,0.0,none
K2-412,No TESS Data,51.27344670903403,0.0,0.0,none
K2-52,No TESS Data,11.365635665948503,0.0,0.0,none
K2-53,No TESS Data,6.190141208004206,0.0,0.0,none
KMT-2016-BLG-1105L,No TESS Data,15.042370124952868,0.0,0.0,none
KMT-2016-BLG-1337L,No TESS Data,18.844697750057094,0.0,0.0,none
KMT-2016-BLG-1820L,No TESS Data,13.940984999993816,0.0,0.0,none
KMT-2016-BLG-2142L,No TESS Data,10.717488833935931,0.0,0.0,none
KMT-2016-BLG-2321L,No TESS Data,16.68239079194609,0.0,0.0,none
KMT-2016-BLG-2364L,No TESS Data,12.203112374991179,0.0,0.0,none
KMT-2016-BLG-2397L,No TESS Data,11.51641224999912,0.0,0.0,none
KMT-2016-BLG-2605L,No TESS Data,16.010658957995474,0.0,0.0,none
KMT-2017-BLG-0428L,No TESS Data,14.475500125088729,0.0,0.0,none
KMT-2017-BLG-0849L,No TESS Data,15.048120207968168,0.0,0.0,none
KMT-2017-BLG-1003L,No TESS Data,13.507419625064358,0.0,0.0,none
KMT-2017-BLG-1057L,No TESS Data,12.374543625046499,0.0,0.0,none
KMT-2017-BLG-1194L,No TESS Data,13.70553954190109,0.0,0.0,none
KMT-2017-BLG-2197L,No TESS Data,14.38916025008075,0.0,0.0,none
KMT-2017-BLG-2331L,No TESS Data,12.840282000019215,0.0,0.0,none
KMT-2018-BLG-0030L,No TESS Data,10.906360166962259,0.0,0.0,none
KMT-2018-BLG-0087L,No TESS Data,12.141663791029714,0.0,0.0,none
KMT-2018-BLG-0247L,No TESS Data,10.517025207984261,0.0,0.0,none
KMT-2018-BLG-0885L,No TESS Data,11.2919266250683,0.0,0.0,none
KMT-2018-BLG-1743L,No TESS Data,10.309834207990207,0.0,0.0,none
KMT-2018-BLG-1976L,No TESS Data,11.490001042024232,0.0,0.0,none
KMT-2018-BLG-1988L,No TESS Data,12.207506124977954,0.0,0.0,none
KMT-2018-BLG-1996L,No TESS Data,8.116028457996435,0.0,0.0,none
KMT-2018-BLG-2602L,No TESS Data,12.555812750011683,0.0,0.0,none
KMT-2019-BLG-0297L,No TESS Data,12.773883542045951,0.0,0.0,none
KMT-2019-BLG-0298L,No TESS Data,10.60864266694989,0.0,0.0,none
KMT-2019-BLG-0335L,No TESS Data,10.125431790947914,0.0,0.0,none
KMT-2019-BLG-0371L,No TESS Data,17.356401499942876,0.0,0.0,none
KMT-2019-BLG-0414L,No TESS Data,10.566856916993856,0.0,0.0,none
KMT-2019-BLG-0578L,No TESS Data,11.54376333404798,0.0,0.0,none
KMT-2019-BLG-1042L,No TESS Data,10.000165874953382,0.0,0.0,none
KMT-2019-BLG-1216L,No TESS Data,14.152697707992047,0.0,0.0,none
KMT-2019-BLG-1367L,No TESS Data,14.135812874999829,0.0,0.0,none
KMT-2019-BLG-1552L,No TESS Data,15.801789999939501,0.0,0.0,none
KMT-2019-BLG-1715L,No TESS Data,11.32533370796591,0.0,0.0,none
KMT-2019-BLG-1806L,No TESS Data,13.618618457927369,0.0,0.0,none
KMT-2019-BLG-2783L,No TESS Data,15.408418292063288,0.0,0.0,none
KMT-2019-BLG-2974L,No TESS Data,8.946360500063747,0.0,0.0,none
KMT-2020-BLG-0202L,No TESS Data,9.415670500020497,0.0,0.0,none
KMT-2021-BLG-0119L,No TESS Data,11.538329874980263,0.0,0.0,none
KMT-2021-BLG-0240L,No TESS Data,14.7333254161058,0.0,0.0,none
KMT-2021-BLG-0320L,No TESS Data,8.690804959041998,0.0,0.0,none
KMT-2021-BLG-0322L,No TESS Data,15.84717099997215,0.0,0.0,none
KMT-2021-BLG-0736L,No TESS Data,12.913108375039883,0.0,0.0,none
KMT-2021-BLG-0748L,No TESS Data,11.837787915952504,0.0,0.0,none
KMT-2021-BLG-0852L,No TESS Data,13.153166624950245,0.0,0.0,none
KMT-2021-BLG-0909L,No TESS Data,11.501646166085266,0.0,0.0,none
KMT-2021-BLG-1077L,No TESS Data,12.761531249969266,0.0,0.0,none
KMT-2021-BLG-1105L,No TESS Data,10.134470875025727,0.0,0.0,none
KMT-2021-BLG-1150L,No TESS Data,13.043546915985644,0.0,0.0,none
KMT-2021-BLG-1253L,No TESS Data,9.934107166016474,0.0,0.0,none
KMT-2021-BLG-1372L,No TESS Data,12.35823229199741,0.0,0.0,none
KMT-2021-BLG-1391L,No TESS Data,10.712815083097667,0.0,0.0,none
KMT-2021-BLG-1689L,No TESS Data,10.734370291931555,0.0,0.0,none
KMT-2021-BLG-1770L,No TESS Data,9.722728417022154,0.0,0.0,none
KMT-2021-BLG-1898L,No TESS Data,10.477843957953155,0.0,0.0,none
KMT-2021-BLG-2010L,No TESS Data,14.332228166051209,0.0,0.0,none
KMT-2021-BLG-2478L,No TESS Data,7.799794707912952,0.0,0.0,none
KMT-2021-BLG-2609L,No TESS Data,16.46769904193934,0.0,0.0,none
KMT-2022-BLG-0303L,No TESS Data,7.570426458027214,0.0,0.0,none
KMT-2022-BLG-0371L,No TESS Data,14.276258666999638,0.0,0.0,none
KMT-2022-BLG-1013L,No TESS Data,11.171282000024803,0.0,0.0,none
KMT-2022-BLG-1551L,No TESS Data,8.87028991698753,0.0,0.0,none
KMT-2022-BLG-1790L,No TESS Data,12.901171957957558,0.0,0.0,none
KMT-2022-BLG-1818L,No TESS Data,13.021840166067705,0.0,0.0,none
KMT-2022-BLG-2076L,No TESS Data,11.854539582971483,0.0,0.0,none
KMT-2022-BLG-2286L,No TESS Data,12.96673099999316,0.0,0.0,none
KMT-2023-BLG-0119L,No TESS Data,15.584642292000353,0.0,0.0,none
KMT-2023-BLG-0332L,No TESS Data,14.776688333018683,0.0,0.0,none
KMT-2023-BLG-0416L,No TESS Data,13.203165250015445,0.0,0.0,none
KMT-2023-BLG-0466L,No TESS Data,13.46890662505757,0.0,0.0,none
KMT-2023-BLG-0469L,No TESS Data,10.486039125011303,0.0,0.0,none
KMT-2023-BLG-0548L,No TESS Data,16.029085500049405,0.0,0.0,none
KMT-2023-BLG-0735L,No TESS Data,12.112515582935885,0.0,0.0,none
KMT-2023-BLG-0830L,No TESS Data,16.13473970803898,0.0,0.0,none
KMT-2023-BLG-0949L,No TESS Data,12.907335125026293,0.0,0.0,none
KMT-2023-BLG-1454L,No TESS Data,12.37655183300376,0.0,0.0,none
KMT-2023-BLG-1592L,No TESS Data,11.338745707995258,0.0,0.0,none
KMT-2023-BLG-1642L,No TESS Data,14.598979708040133,0.0,0.0,none
KMT-2023-BLG-1743L,No TESS Data,4.080739332945086,0.0,0.0,none
KMT-2023-BLG-1866L,No TESS Data,10.744865708053112,0.0,0.0,none
KMT-2023-BLG-1896L,No TESS Data,10.672780166962184,0.0,0.0,none
KMT-2023-BLG-2209L,No TESS Data,9.169576167012565,0.0,0.0,none
KMT-2024-BLG-0176L,No TESS Data,15.013383125071414,0.0,0.0,none
KMT-2024-BLG-0349L,No TESS Data,9.060436957981437,0.0,0.0,none
KMT-2024-BLG-0404L,No TESS Data,11.706211709068157,0.0,0.0,none
KMT-2024-BLG-1005L,No TESS Data,12.572036583092995,0.0,0.0,none
KMT-2024-BLG-1044L,No TESS Data,13.766806208062917,0.0,0.0,none
KMT-2024-BLG-1209L,No TESS Data,11.785347334109247,0.0,0.0,none
KMT-2024-BLG-1281L,No TESS Data,9.414926290977746,0.0,0.0,none
KMT-2024-BLG-1870L,No TESS Data,10.875904541928321,0.0,0.0,none
KMT-2024-BLG-2005L,No TESS Data,11.880947125027888,0.0,0.0,none
KMT-2024-BLG-2059L,No TESS Data,16.01809091703035,0.0,0.0,none
KMT-2024-BLG-2087L,No TESS Data,15.286081125028431,0.0,0.0,none
KMT-2025-BLG-0121L,No TESS Data,12.341739583062008,0.0,0.0,none
KMT-2025-BLG-0481L,No TESS Data,10.165669749956578,0.0,0.0,none
KMT-2025-BLG-1616L,No TESS Data,8.416268875007518,0.0,0.0,none
Kepler-1057,datetime64 values must have a unit specified,,,,
Kepler-1321,No TESS Data,38.83405437495094,0.0,0.0,none
Kepler-1653,No TESS Data,30.60787462501321,0.0,0.0,none
Kepler-1708,No TESS Data,27.902315457933582,0.0,0.0,none
Kepler-1724,No TESS Data,40.873618541052565,0.0,0.0,none
Kepler-1756,No TESS Data,28.242867000051774,0.0,0.0,none
Kepler-1762,No TESS Data,26.84449945797678,0.0,0.0,none
Kepler-1767,No TESS Data,50.06457208294887,0.0,0.0,none
Kepler-1781,No TESS Data,33.801444291952066,0.0,0.0,none
Kepler-1785,No TESS Data,35.412482582964,0.0,0.0,none
