host,label,status,r_star_used,m_star_used,period_v3,duration_v3,SDE_v3,depth_v3,chi2red_min,depth_consistency_std,secondary_eclipse_depth,transit_shape_ratio,ttv_std,ttv_amplitude,elapsed_s
Wolf_327,1.0,Success,0.406,0.405,3.899549485402045,0.1036625064414432,17.926880492021674,0.9982247920927416,3.0354896179320263e-06,0.0002055261833265,-0.0001219679800972,,1.452637127385833e-13,4.547473508864641e-13,65.45557550003286
Wolf_503,1.0,Success,0.689,0.688,6.006970824991229,0.0379030136823142,6.801374515499593,0.9994556610467168,4.784128699914118e-07,0.0001020161944837,-3.428031683228028e-05,-0.4108215834959148,7.190186943645084e-13,1.8189894035458565e-12,28.881184833997395
XO-1,1.0,Success,0.88,0.88,3.937140330384853,0.0269543134722983,20.354159407311993,0.9983718636809294,2.273927714349126e-06,0.0021790224876002,-0.0001661544589506,,1.7187834283014456e-13,4.547473508864641e-13,34.97827433299972
XO-2_N,1.0,Success,0.998,0.96,2.614786190100254,0.0638514330816855,19.827869729804583,0.9917908605322951,7.030489697924782e-06,0.0005871229500889,-0.0008718248293115,,1.5916157281026248e-13,4.547473508864641e-13,39.528279250022024
XO-2_S,1.0,Success,1.02,0.98,2.6187861951235356,0.0781864113309758,15.26812979145435,0.996596035580168,4.076653565872162e-06,0.00027256985205,-6.890230643108453e-05,,1.1138989715542168e-13,2.273736754432321e-13,29.457723666972015
XO-3,1.0,Success,1.523,1.449,3.188385694557107,0.0331212911282454,17.00401044341797,0.9988548335163562,6.858265931948316e-07,0.0008981871459083,-7.861388375562939e-05,0.1245113167394866,1.452637127385833e-13,4.547473508864641e-13,18.99535891599953
XO-4,1.0,Success,1.45,1.1,4.115415277959493,0.0352625646135321,13.665825731896962,0.9974403607536748,1.357459752223584e-06,0.0002361953840896,-0.0001868125259796,-8.638142116018782,3.0552419610021954e-13,9.094947017729282e-13,19.76878449996002
XO-5,1.0,Success,1.13,1.04,4.176892647048801,0.0547012804846198,12.584352587783805,0.9939241762713932,5.5202932602901156e-06,0.0004946772878344,-0.0009479494643485,0.1689940423170072,5.027421124328309e-13,1.3642420526593924e-12,39.20343850000063
XO-6,1.0,Success,1.93,1.47,3.767548048544933,0.0299949776185964,15.078866122537848,0.9985073177387505,1.0857141145899188e-06,0.0007097138293981,-0.0001105490889843,,0.0,0.0,21.09606349997921
XO-7,1.0,Success,1.48,1.405,2.8570879805079743,0.0283758576202492,13.441809706308645,0.998533580066528,1.171573117454651e-06,0.0017436915571598,-8.800638267070227e-05,44.72239403863959,2.1436995702562485e-13,6.821210263296962e-13,26.2697557079955
YZ_Cet,1.0,Success,0.157,0.142,3.191031988519365,0.0841696141807918,9.94887502014476,0.9995647389669255,6.788798693438826e-07,0.0002164641032275,2.32560359277878e-05,,1.1252078804895825e-13,2.273736754432321e-13,89.82400612498168
ZTF_J1230-2655,,Timed out after 900s,,,,,,,,,,,,,900.0
b_Cen_A,1.0,Success,1.0,5.5,2.394950578705085,0.0383988567503097,5.920491073374899,0.9994067228362804,1.5896568875307068e-07,0.0001194215045995,-4.278775199728635e-05,,1.1298288768556481e-13,2.273736754432321e-13,44.53020999999717
bet_Cnc,1.0,Success,47.2,1.7,6.973912391225303,0.10381232551371,7.719466289108677,0.9995556764180084,2.1493305901276693e-08,0.000271528061408,-3.5519023680041784e-06,,1.0718497851281241e-13,2.273736754432321e-13,82.9854575410136
bet_Pic,1.0,Success,1.54416,1.795,12.322640387037996,0.1240900718317468,3.408110599672574,0.9985371742825218,1.8860061354782307e-06,0.0012186607329995,5.808712180011e-05,,,,20.164170207979623
eps_CrB,1.0,Success,21.0,1.7,11.703928211422966,0.0888568076353041,6.928704330300179,0.99966389827599,1.7755771911819063e-08,0.000128339316185,8.525770398781773e-06,4.85910226370775,0.0,0.0,86.74987745803082
eps_Eri,1.0,Success,0.759106,0.82,11.50592500209384,0.0750844627726413,9.9244816247176,0.9997115813637985,8.364766888069492e-09,0.0002036635422176,-1.7240260068440705e-06,,1.0718497851281241e-13,2.273736754432321e-13,30.025551291008014
eps_Ind_A,1.0,Success,0.679,0.781,9.419903574427314,0.0450434609097444,7.769418356571422,0.9994477125320208,3.3632642246675826e-08,0.0003876982531679,-1.5007596676497317e-06,1.1318802194879576,0.0,0.0,56.23733833304141
eps_Tau,1.0,Success,12.35,2.57,7.781911833549567,0.0910677832212568,6.577792985502938,0.9996111418074776,2.94191141685064e-08,8.264639476072553e-05,-1.8803941068901153e-05,,2.1436995702562485e-13,4.547473508864641e-13,75.73597325000446
gam_Cep,1.0,Success,4.74,1.27,1.7974825050542529,0.059014270816234,5.2033747396112595,0.9998758281633886,4.475109208741209e-08,0.0001091460147931,5.710048782003874e-05,0.2720277372977857,1.106182606714628e-13,2.273736754432321e-13,70.7993115420104
gam_Lib,1.0,Success,12.38,1.78,0.6105884969202885,0.002030971767573,3.6916975311887574,0.9999829117628344,2.265955351953151e-09,5.475619245989414e-05,1.9339407764107364e-06,,6.247606354024395e-13,2.273736754432321e-12,53.85936733300332
gam_Psc,1.0,Success,11.2,0.99,1.041022225379448,0.0715636911973908,5.579709865242885,0.9998317059071686,4.4032274494888914e-08,0.0001653219767429,0.0001411307681356,,1.7236502150929813e-13,4.547473508864641e-13,53.19971670903033
iot_Dra,1.0,Success,11.79,1.54,2.8926876014667924,0.1617690245812787,5.1586199222422415,0.9996652139566722,6.11695434182437e-08,0.0001016318062293,-2.101008666177684e-05,,1.1298288768556481e-13,2.273736754432321e-13,67.21361899998737
kap_And,1.0,Success,2.109,2.768,1.4227347658870115,0.0218267357739965,2.65344249940762,0.9999856420474031,4.181536992508085e-09,1.2869932855944895e-05,2.7096882643240505e-06,-1.661194106705146,0.0,0.0,13.535910540958866
kap_CrB,1.0,Success,4.68,1.33,2.00859287055947,0.016746408919502,5.59535218386726,0.99980102169178,3.2634423320827075e-08,0.0001724384244851,-4.446784190204056e-06,,2.909810204847956e-13,9.094947017729282e-13,67.47534541698406
mu2_Sco,1.0,Success,5.6,9.1,2.8500565782226444,0.0946074332443328,3.280992640483639,0.999603377793704,2.571018466438497e-07,0.0001528914767613,4.028294528013454e-05,0.7776541504938014,1.6758070414427698e-13,4.547473508864641e-13,6.933648333011661
mu_Leo,1.0,Success,11.4,1.5,3.4488900351422727,0.0619901169107547,4.491433486875782,0.9996441350271602,9.1245669867319e-08,0.000181328271398,-3.365874614180697e-05,,0.0,0.0,72.09505933301989
nu_Oct_A,1.0,Success,5.04,1.57,11.204804349365451,0.0604555120951792,5.841077854764955,0.9996424911727848,3.0111967257837085e-08,8.163797265773063e-06,-6.847964171941001e-06,,0.0,0.0,99.52346370898886
nu_Oph,1.0,Success,12.24,2.61,5.758854148777207,0.0511193839374549,5.566762136786707,0.9996411301550718,3.9232768731380693e-08,0.0001012010826944,9.53741499998273e-06,1.219073581163468,4.637531231849411e-13,1.3642420526593924e-12,86.19241141696693
ome_Ser,1.0,Success,10.99,1.01,5.820687717204344,0.0749528839552397,4.344805509268058,0.9995194474737972,5.1574956923992074e-08,0.0001232224512737,-8.664580787298704e-05,,3.71299657184739e-13,9.094947017729282e-13,36.766451041039545
omi_CrB,1.0,Success,11.87,1.3,2.1446455563232307,0.1390436000426003,5.994483377310161,0.9997198341911194,2.6497682817217757e-07,0.0001383247575309,0.0001036524519835,,3.078654119173417e-13,9.094947017729282e-13,146.65324258402688
omi_UMa,1.0,Success,13.84,2.72,3.038113867688006,0.0355564078056565,5.928108953983807,0.9998176196755438,2.6378624237782292e-08,0.0001058523750454,1.567247774403313e-05,2.8276019133384267,0.0,0.0,111.11577137501445
psi1_Dra_B,1.0,Success,1.255735,1.19,2.691770412330947,0.0300853631427062,4.791317424674901,0.999125525029164,2.472239234232846e-05,0.0004847083211512,7.06827914648267e-05,,2.501110429875553e-13,6.821210263296962e-13,27.968159041018225
rho_CrB,1.0,Success,1.3617,1.0,11.173806356414117,0.1291207126267716,4.103190549263047,0.9999164959171484,2.4307722566240704e-08,1.7706004877826589e-06,-2.39436988458408e-06,,,,21.181737250008155
tau_Boo,1.0,Success,1.42588,1.32,7.399954147625339,0.0569095394941168,4.787682893465602,0.9998750178194948,1.010861126615758e-08,2.3975170252710232e-05,-6.7074000620337415e-06,0.1943024339626988,2.835847974267033e-13,6.821210263296962e-13,17.228449999995064
tau_Cet,1.0,Success,0.83,0.783,2.4686002535320912,0.0134731852953127,0.2721212741587198,0.9999654505343966,4.100763564737964e-09,3.247719935315397e-05,3.617710848446975e-06,,1.1368683772161605e-13,2.273736754432321e-13,20.42793287499808
tau_Gem,1.0,Success,26.8,2.3,10.7388815784329,0.1655524323871221,5.99358073966478,0.9996933114090686,1.260684436339963e-08,5.7778278391762417e-05,-2.831247524426317e-06,0.3537699586261216,,,96.449325457972
ups_And,1.0,Success,1.56,1.3,7.72507553273232,0.0767964583832987,4.431299270265048,0.999902611264856,8.329857985737345e-09,6.310736045800038e-05,4.11983026360474e-06,,1.0718497851281241e-13,2.273736754432321e-13,12.870147041976452
ups_Leo,1.0,Success,11.22,1.48,8.580478288772854,0.0712278107562234,6.355425983418148,0.999256281533459,5.7802626447374247e-08,4.162554102238314e-05,6.973357895678767e-06,,2.1436995702562485e-13,4.547473508864641e-13,95.19507620797958
xi_Aql,1.0,Success,10.86,1.74,6.07620349831607,0.1120664453990951,4.404273375351429,0.9994016475381828,6.450494397096489e-08,1.3063432110271831e-05,-0.0001449134003395,,2.273736754432321e-13,4.547473508864641e-13,69.35554837499512
TIC_103865797,0.0,Success,0.36,1.0,2.224755207950334,0.0179641785830293,15.163279449113531,0.989608985338643,0.0004383286985205,0.0031666333782033,-0.0003339921531244,1.8116028492396543,5.56949485777109e-13,1.8189894035458565e-12,59.89297233399702
TIC_124709665,0.0,Success,5.73,1.0,1.8667825322628464,0.0324356578815702,8.757275725154132,0.9998348425612756,3.799660593376403e-07,7.888291496234667e-05,1.691571900663824e-05,0.3239211360350902,3.1991014247316173e-13,9.094947017729282e-13,56.829778417013586
TIC_129319156,0.0,Success,2.48,1.0,6.155097508961522,0.0332297662648213,4.568345603491002,0.9996581678259072,1.596516558326193e-06,0.0001911669164101,-3.2677645138701195e-06,,0.0,0.0,12.86286333296448
TIC_139853601,0.0,Success,1.0,1.0,0.6804328471886959,0.0287996346133856,16.204115878877964,0.9998839688034356,1.4558740884430734e-07,6.263266677299208e-05,2.51833939433066e-05,0.8952654843362272,3.256394479155674e-13,9.094947017729282e-13,19.742372625041753
TIC_140706664,0.0,Success,1.0,1.0,0.7466173400300319,0.0152185175847083,5.699954310292482,0.9997284246807664,1.8474954246865056e-06,0.0004793679942672,-5.777202255918823e-05,,5.89819290740285e-13,1.8189894035458565e-12,22.73470712499693
TIC_141482386,0.0,Success,7.61,1.0,0.6344930892597039,0.0171178807500135,5.177298569978493,0.9998330767655774,8.264678575980636e-07,0.0002003602242507,3.694625814065766e-05,,0.0,0.0,45.78828183299629
TIC_143257766,0.0,Success,1.64,1.0,1.4492856813025763,0.0173841773481628,5.607344713421798,0.9991226471704556,3.159792819180408e-06,0.000830556049429,-1.6331661399249242e-05,,1.921658292141084e-13,4.547473508864641e-13,10.15564849996008
TIC_143994283,0.0,Success,1.22,1.0,0.8654907252607026,0.018874519172113,4.638962150926819,0.9997934976516516,1.3531627950993708e-06,0.0002775066907696,3.2247768193549575e-05,0.1079818460567801,0.0,0.0,30.46251162502449
TIC_149601557,0.0,Success,2.01,1.0,2.1955516287883636,0.0233248396970177,4.188417804407711,0.9997695473813184,7.748441441422269e-07,0.0001828684147081,8.30233346271747e-06,-0.4955083224130507,2.358982858744929e-13,6.821210263296962e-13,15.811524167016614
TIC_155044736,0.0,Success,6.7996101,1.0,0.7069762866645638,0.0187425026639876,7.438352330031474,0.9996989933411636,2.0557577198192036e-06,0.0004347514963391,5.25433439046985e-06,,7.57602836379231e-14,4.547473508864641e-13,78.82784345798427
TIC_155491828,0.0,Success,1.6,1.0,1.4166475503435234,0.0227466974972488,4.8197303316738,0.9996423174824738,2.6967231372059467e-06,0.00052214205902,1.2895863362061276e-05,-0.0265552110765988,0.0,0.0,18.47391870804131
TIC_156115721,0.0,Success,1.53429,1.0,5.296896108854709,0.0215793350145786,3.5376133519449104,0.9995990919123984,5.998408004106049e-07,0.0007155447131187,2.4778002332359605e-05,-2.622816117546346,3.40301756912044e-13,9.094947017729282e-13,28.834467583044898
TIC_164150539,0.0,Success,1.55,1.0,1.896635134284362,0.0245145595974153,4.292729617575087,0.9998047761484478,8.878775506261958e-07,0.0001535339738254,-1.1870691643878216e-05,,0.0,0.0,22.100734125007875
TIC_169904935,0.0,Success,1.09,1.0,4.553150167178504,0.032068036136109,14.56665257640198,0.999680404097254,3.45504879728832e-07,7.59007365573991e-05,-7.266710436937274e-06,-1.6681807458415785,0.0,0.0,25.277401875006035
TIC_17129975,0.0,Success,1.39196,1.0,1.5124581304935918,0.0543503038756189,13.748059900835784,0.9964579598570552,2.287569868728083e-05,0.0008114216363746,0.0005428994473128,1.0328747481862932,6.98303714119562e-13,2.273736754432321e-12,31.05765887495363
TIC_17150865,0.0,Success,1.47,1.0,1.7444464734022327,0.0191014067639205,5.822779557123268,0.997956156543347,2.356488377910869e-05,0.0009699376059173,0.0005594042412346,0.6767220735548677,0.0,0.0,24.400753833993804
TIC_172110606,0.0,Success,1.77,1.0,2.0172853394229455,0.0800550802747059,9.871165773966544,0.9998132899373748,3.9389286442019113e-07,8.870121280670656e-05,7.384153641898372e-05,,2.743243654927049e-13,9.094947017729282e-13,12.988417875021696
TIC_172464366,0.0,Success,1.37266,1.0,2.926702319372716,0.0462418227537634,14.750805475857804,0.991209946221954,4.69609245218017e-06,0.0009554366570009,-0.0008483551599973,0.9240362259195064,1.1252078804895825e-13,2.273736754432321e-13,22.195916083001062
TIC_172630205,0.0,Success,3.19,1.0,5.452790565397218,0.0306914322262848,5.6303492509681945,0.9972365646022836,2.69192337972518e-05,0.0010474509068622,-6.812316956095188e-06,,3.40301756912044e-13,9.094947017729282e-13,73.86763258301653
TIC_172754786,0.0,Success,1.44,1.0,4.129448270470157,0.0909655226979904,6.94679966728375,0.9908653892724344,0.000743888964978,0.0024971882040995,-0.0002932989052042,,3.437566856602891e-13,9.094947017729282e-13,28.53627995896386
TIC_172871230,0.0,Success,1.08,1.0,3.413697559976892,0.0899343840306985,16.39704590648856,0.9954285143948602,4.256937116743925e-05,0.0007185701944069,-0.0001272405927379,-0.5604901114124409,4.403072291788041e-13,1.3642420526593924e-12,40.21913929103175
TIC_173860688,0.0,Success,4.52,1.0,0.8445589897317405,0.0547383170764571,12.383242402731838,0.9994534916629616,1.9536806119182186e-06,0.0001975809349429,0.0003362010809683,,2.6137378588423873e-13,9.094947017729282e-13,56.40539391699713
TIC_174143743,0.0,Success,1.21,1.0,5.6175961303852615,0.0415085711835911,5.47481002946402,0.9992543621618288,1.1723595410632264e-06,0.0005520576328066,-1.8662291059401422e-05,,1.70150878456022e-13,4.547473508864641e-13,23.19502566702431
TIC_17416749,0.0,Success,2.13,1.0,2.348854020785113,0.0223111987495567,5.386996006760751,0.9997754788054636,2.737418037453703e-07,5.0503091722377754e-05,-5.381105886659299e-06,0.2156595502173589,0.0,0.0,9.64817875000881
TIC_175079720,0.0,Success,0.89,1.0,0.9823809735187268,0.019913733242336,4.7304656552917095,0.9991309165409176,2.0569020310763517e-05,0.0011332708991098,3.24074882412928e-05,-0.372560311653148,5.56949485777109e-13,1.8189894035458565e-12,27.359183833003044
TIC_175180796,0.0,Success,0.62,1.0,0.3468299857544712,0.0115847637799608,5.0786947954724635,0.9997137802398696,3.7586268015230738e-06,0.000640874363354,0.0001938001725257,0.2826466751396321,1.1200388046334064e-13,2.273736754432321e-13,50.457429916015826
TIC_175310067,0.0,Success,1.53641,1.0,1.2888226556601945,0.020569702422782,4.778826446705506,0.999719061697087,1.7273357993395356e-06,0.0002202222927337,5.4267807141239466e-05,,0.0,0.0,16.81170545797795
TIC_175476629,0.0,Success,0.84,1.0,9.775051750312675,0.2274104549137203,3.8136550368814905,0.9987158412454732,1.7686028906204372e-06,0.0003627911731698,0.0001389466953457,,1.0718497851281241e-13,2.273736754432321e-13,7.901465209026355
TIC_176772671,0.0,Success,0.594491,1.0,1.3328776711997872,0.0459908518075325,23.075900341899143,0.9703942778895056,0.0002321609401224,0.0029244151271245,0.0057283792104132,1.1281649890281775,2.8582660936749965e-13,9.094947017729282e-13,72.11467679199995
TIC_176778112,0.0,Success,0.98,1.0,1.339800652769996,0.0373894500483319,17.015180922647556,0.9992624176854018,6.662844062184502e-07,0.0002094551612324,0.0001343691464011,0.4432272901331958,2.2515843023444445e-13,6.821210263296962e-13,36.43969508301234
TIC_176831592,0.0,Success,1.65,1.0,1.2684945068099454,0.0473132478138401,11.833229105298576,0.9979961065482288,1.621895895650369e-06,0.0004241338921857,0.0005216626525158,0.3956213386710916,1.0845033118777629e-13,2.273736754432321e-13,20.88150029198732
TIC_176984236,0.0,Success,1.29,1.0,1.7570453732931326,0.0603896273247517,13.77577580586746,0.99827954095797,1.8872078990733336e-06,9.249616737382087e-05,0.0002070636491607,1.8084277135713445,1.1252078804895825e-13,2.273736754432321e-13,24.13313591701444
TIC_177126182,0.0,Success,3.08,1.0,6.30588828874673,0.1178455949930546,11.675512835275022,0.9993077656341468,1.5236021268622778e-06,0.0001087112363622,-8.24789942655002e-06,,3.215549355384372e-13,9.094947017729282e-13,109.96673254098278
TIC_177612321,0.0,Success,2.29,1.0,3.1382511504018833,0.07602373593249,8.56617675420504,0.9951382659309652,6.641617155083484e-05,0.0006091447176096,0.0001490509512216,0.9817143320469448,3.437566856602891e-13,9.094947017729282e-13,11.624082709022332
TIC_177722855,0.0,Success,1.37,1.0,2.387158091072508,0.1627340721455355,8.204859870448601,0.9996751116233438,1.900879572581179e-06,0.0001040283402993,0.0001406635497892,3.71736680297244,0.0,0.0,20.80831304204185
TIC_178959058,0.0,Success,1.68,1.0,5.463195269277786,0.1324299357938423,8.620874984955782,0.99960649588711,8.241172534770375e-07,3.594598098549219e-05,-7.681647005819414e-06,0.4747607187837773,5.084229945850415e-13,1.3642420526593924e-12,18.53454841597704
TIC_179033846,0.0,Success,1.37,1.0,1.47397109106454,0.0617517544712984,11.334210697325696,0.998659452329286,6.199335676916384e-07,0.0003978788754136,0.0003607377437692,,1.086583806767088e-13,2.273736754432321e-13,1.7799872089526616
TIC_179155220,0.0,Success,0.83,1.0,0.6025093265458115,0.0676601548387999,18.319301349330356,0.9964602390795098,3.0607478311237644e-06,0.0003585602779678,0.0031757893776231,1.205174658123381,0.0,0.0,63.21853445796296
TIC_179159972,0.0,Success,1.15,1.0,0.7528842247898245,0.0847922329566565,7.008168289589039,0.9995128683048186,3.148326388003853e-06,0.0003115714317174,0.0004466255973043,1.174943804322785,3.446476332081127e-13,9.094947017729282e-13,27.29090449999785
TIC_18017227,0.0,Success,1.78,1.0,1.8630871035932768,0.0295057502819303,6.553080736303613,0.9985666148205012,9.914142779946954e-06,0.00088062564852,-0.0001033148918649,0.5248136671400015,4.0046441965965226e-13,1.3642420526593924e-12,16.04941383295227
TIC_180987952,0.0,Success,1.84,1.0,2.7762698520208806,0.0474101664258435,9.635878415276265,0.999456306327772,6.221161321559798e-07,6.601798954492253e-05,-1.5073566904444393e-05,0.3852171178275742,0.0,0.0,12.436252583982425
TIC_182470056,0.0,Success,1.7,1.0,2.6359922416747437,0.0280372010234638,5.840741545702212,0.995578409995152,6.806780832632437e-05,0.0015961819615881,2.3000721065091767e-05,4.897984301426786,0.0,0.0,20.820069167006295
TIC_182943944,0.0,Success,1.61,1.0,2.2117168143928767,0.068363411111044,10.241063782044936,0.998237692891478,2.2447869743178936e-06,0.000237316986853,0.0002650727075262,0.6816112180554379,2.1875425451109314e-13,4.547473508864641e-13,19.481613542011473
TIC_183979262,0.0,Success,2.72192,1.0,6.862037672442948,0.0362693704832191,8.21691398878813,0.9974818251136162,3.026155661337806e-07,0.0002512829889954,-9.438828123031762e-05,-0.5054684091817409,4.0990372275064043e-13,1.1368683772161605e-12,21.425625375006348
TIC_184679932,0.0,Success,1.30937,1.0,2.174066961840369,0.0228974099594424,16.48288599687745,0.993626662276052,9.02628488965308e-07,0.0022467772945883,-0.0003100665603363,0.0969944839524916,1.6792658831854997e-13,4.547473508864641e-13,26.1931424580398
TIC_184869170,0.0,Success,3.08,1.0,4.760898031999124,0.0323287311302193,7.19825619888607,0.9972013296479888,1.9500298390655663e-05,0.0021320025012161,-1.9185546417332944e-05,-1.5412272328102652,0.0,0.0,56.293777582992334
TIC_184952758,0.0,Success,0.97,1.0,6.951074251150378,0.1345446525820177,6.801032806837008,0.999597680795508,4.7016953878612884e-07,0.0001909403652457,1.338663601757606e-05,-1.8709610707809956,1.0718497851281241e-13,2.273736754432321e-13,21.032732207968365
TIC_185226925,0.0,Success,2.93,1.0,3.2121349967794988,0.1755290987009808,5.67188253989485,0.9991414566024814,1.768441889628332e-05,0.0002312717436879,0.0002067062470484,-13.376927218348442,2.8582660936749965e-13,9.094947017729282e-13,14.970362291962374
